message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
Legacies like his are built over a lifetime. Michael Phelps #RuleYourself #IWILL _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/videos/10154306175456287/,https://www.facebook.com/Underarmour/videos/10154306175456287/,2016-08-14T02:38:42+0000,video,,8741241286_10154306175456287,1126,3334,NONE,3015,FALSE,FALSE,ranked,84,FALSE,,
No one else has been as unbeatable in the pool as Michael Phelps #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154305959451287/?type=3,https://www.facebook.com/Underarmour/posts/10154305959451287:0,2016-08-14T00:29:36+0000,photo,Timeline Photos,8741241286_10154305959451287,80,3030,NONE,2909,FALSE,FALSE,ranked,25,FALSE,,
"Eating. Working. Sleeping.   When youâ€™re the best ever, every moment counts. So track them all.",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154305427231287/?type=3,https://www.facebook.com/Underarmour/posts/10154305427231287:0,2016-08-13T21:00:48+0000,photo,Timeline Photos,8741241286_10154305427231287,18,642,NONE,621,FALSE,FALSE,ranked,14,FALSE,,
Rule: Every moment matters. So track them all. http://undrarmr.co/uaband,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154302933126287/?type=3,https://www.facebook.com/Underarmour/posts/10154302933126287:0,2016-08-12T22:05:13+0000,photo,Timeline Photos,8741241286_10154302933126287,21,908,NONE,872,FALSE,FALSE,ranked,14,FALSE,,
Rule: Work to stand out. Kelley O'Hara #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154301837711287/?type=3,https://www.facebook.com/Underarmour/posts/10154301837711287:0,2016-08-12T15:02:50+0000,photo,Timeline Photos,8741241286_10154301837711287,16,544,NONE,525,FALSE,FALSE,ranked,3,FALSE,,
Rule: Repetition. USA Gymnastics #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154299757711287/?type=3,https://www.facebook.com/Underarmour/posts/10154299757711287:0,2016-08-11T17:59:18+0000,photo,Timeline Photos,8741241286_10154299757711287,5,342,NONE,331,FALSE,FALSE,ranked,0,FALSE,,
Michael Phelps' rule is simple: Touch the wall. #RuleYourself,https://www.facebook.com/Underarmour/videos/10154299358251287/,https://www.facebook.com/Underarmour/videos/10154299358251287/,2016-08-11T15:04:00+0000,video,,8741241286_10154299358251287,117,1107,NONE,1059,FALSE,FALSE,ranked,10,FALSE,,
"â€œBlood, sweat and respect. First two we give, last one we earn.â€ù   Destroy the gym in Dwayne The Rock Johnson's Exclusive #ProjectRock tanks.   Available now: undrarmr.co/2aLlZnF",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154298234531287/?type=3,https://www.facebook.com/Underarmour/posts/10154298234531287:0,2016-08-11T02:01:07+0000,photo,Timeline Photos,8741241286_10154298234531287,98,2170,NONE,2089,FALSE,FALSE,ranked,50,FALSE,,
Rule: Work when no one is watching. Michael Phelps #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154298153486287/?type=3,https://www.facebook.com/Underarmour/posts/10154298153486287:0,2016-08-11T01:07:36+0000,photo,Timeline Photos,8741241286_10154298153486287,126,2802,NONE,2658,FALSE,FALSE,ranked,13,FALSE,,
"Rule: It's what you do in the dark, that puts you in the light. USA Gymnastics #RuleYourself  _Ÿ‡º_Ÿ‡¸",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154297227081287/?type=3,https://www.facebook.com/Underarmour/posts/10154297227081287:0,2016-08-10T17:39:15+0000,photo,Timeline Photos,8741241286_10154297227081287,16,708,NONE,680,FALSE,FALSE,ranked,4,FALSE,,
"It's what you do in the dark, that puts you in the light. Michael Phelps #RuleYourself _Ÿ‡º_Ÿ‡¸ _Ÿè_ _Ÿ‘è",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154295951351287/?type=3,https://www.facebook.com/Underarmour/posts/10154295951351287:0,2016-08-10T03:38:05+0000,photo,Timeline Photos,8741241286_10154295951351287,167,2465,NONE,2306,FALSE,FALSE,ranked,21,FALSE,,
#TeamUA in full effect. #RuleYourself,https://www.facebook.com/Underarmour/videos/10154284364971287/,https://www.facebook.com/Underarmour/videos/10154284364971287/,2016-08-05T20:00:24+0000,video,#TeamUA,8741241286_10154284364971287,34,488,NONE,469,FALSE,FALSE,ranked,13,FALSE,,
Andy Murray is proud to represent his country and heâ€™s preparing every day to be the best he can be when it matters. #RuleYourself,https://www.facebook.com/Underarmour/videos/10154257500486287/,https://www.facebook.com/Underarmour/videos/10154257500486287/,2016-07-26T18:44:36+0000,video,,8741241286_10154257500486287,26,353,NONE,336,FALSE,FALSE,ranked,10,FALSE,,
"Andy Murray always has the will to win, but he is at his best when representing his country. #RuleYourself",https://www.facebook.com/Underarmour/videos/10154254808411287/,https://www.facebook.com/Underarmour/videos/10154254808411287/,2016-07-25T17:30:57+0000,video,,8741241286_10154254808411287,18,280,NONE,268,FALSE,FALSE,ranked,5,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/1035793283135411/?type=3,https://www.facebook.com/Underarmour/posts/10154247005456287,2016-07-22T15:07:33+0000,photo,Under Armour Basketball,8741241286_10154247005456287,,352,NONE,340,FALSE,FALSE,ranked,8,FALSE,,
"Great product, deals, and entertainment!   Please join us for the 2016 Under Armour Summer League Sample Sale this Friday 2pm to 8pm, Saturday 9am to 7pm, and Sunday 11am to 5pm.   You won't want to miss it! A portion of the proceeds will go to UA WIN, providing youth access to sport.",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154244824961287/?type=3,https://www.facebook.com/Underarmour/posts/10154244824961287:0,2016-07-21T17:34:02+0000,photo,Timeline Photos,8741241286_10154244824961287,84,491,NONE,476,FALSE,FALSE,ranked,38,FALSE,,
Andy Murray has been working his whole life for this. He is ready to be the first to defend his title in tennis. #RuleYourself,https://www.facebook.com/Underarmour/videos/10154244402146287/,https://www.facebook.com/Underarmour/videos/10154244402146287/,2016-07-21T14:11:49+0000,video,,8741241286_10154244402146287,42,383,NONE,371,FALSE,FALSE,ranked,5,FALSE,,
Baseball is a numbers game. Especially for Bryce Harper. But no number sounds as good asâ€_ #ItComesFromBelow,https://www.facebook.com/Underarmour/videos/10154211591096287/,https://www.facebook.com/Underarmour/videos/10154211591096287/,2016-07-11T13:01:17+0000,video,IT COMES FROM BELOW | BRYCE HARPER,8741241286_10154211591096287,567,2338,NONE,2254,FALSE,FALSE,ranked,117,FALSE,,
"The crown returns to the King.   Congrats on your second #Wimbledon title, Andy Murray! #RuleYourself",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154215934811287/?type=3,https://www.facebook.com/Underarmour/posts/10154215934811287:0,2016-07-10T16:08:45+0000,photo,Timeline Photos,8741241286_10154215934811287,82,837,NONE,797,FALSE,FALSE,ranked,16,FALSE,,
Unanimous. #ItComesFromBelow,https://www.facebook.com/Underarmour/videos/10154214148046287/,https://www.facebook.com/Underarmour/videos/10154214148046287/,2016-07-09T20:51:08+0000,video,,8741241286_10154214148046287,20,165,NONE,159,FALSE,FALSE,ranked,1,FALSE,,
"The ultimate prize! Follow us on _Ÿ‘»: Under Armour, for your chance to win. Contest rules apply. #ItComesFromBelow",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154213884146287/?type=3,https://www.facebook.com/Underarmour/posts/10154213884146287:0,2016-07-09T18:59:21+0000,photo,Timeline Photos,8741241286_10154213884146287,27,291,NONE,273,FALSE,FALSE,ranked,4,FALSE,,
Hey San Diego! Follow us on _Ÿ‘» for your chance to win Bryce Harper swag! Contest rules apply. #ItComesFromBelow,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154213641736287/?type=3,https://www.facebook.com/Underarmour/posts/10154213641736287:0,2016-07-09T17:05:04+0000,photo,Timeline Photos,8741241286_10154213641736287,34,142,NONE,133,FALSE,FALSE,ranked,4,FALSE,,
31 Reasons Bryce Harper was drafted number 1 overall. #ItComesFromBelow,https://www.facebook.com/Underarmour/videos/10154207874126287/,https://www.facebook.com/Underarmour/videos/10154207874126287/,2016-07-07T16:46:38+0000,video,,8741241286_10154207874126287,32,148,NONE,140,FALSE,FALSE,ranked,6,FALSE,,
"Class dismissed. #SC30Select  Last week, the back-to-back MVP Stephen Curry invited the nation's top guards to the Bay to attend the 3rd Annual SC30 Select Camp for a week of fun, film study, and hard work.   The offseason is about getting better - and the best just elevated their games to another level.",https://www.facebook.com/Underarmour/videos/10154202562856287/,https://www.facebook.com/Underarmour/videos/10154202562856287/,2016-07-05T01:47:47+0000,video,SC30 Select Camp,8741241286_10154202562856287,70,416,NONE,400,FALSE,FALSE,ranked,11,FALSE,,
"A new era of Wisconsin Athletics is officially underway. Welcome to the family, Wisconsin Badgers! #TeamUA",https://www.facebook.com/Underarmour/videos/10154195554181287/,https://www.facebook.com/Underarmour/videos/10154195554181287/,2016-07-01T17:39:45+0000,video,,8741241286_10154195554181287,32,316,NONE,301,FALSE,FALSE,ranked,12,FALSE,,
Master the technique. #SC30Select,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154192112001287/?type=3,https://www.facebook.com/Underarmour/posts/10154192112001287:0,2016-06-30T03:54:18+0000,photo,Timeline Photos,8741241286_10154192112001287,36,1239,NONE,1204,FALSE,FALSE,ranked,10,FALSE,,
Years of sweat come down to four qualifying races.   Michael Phelps' last chance to defend his titles starts today. #RuleYourself _Ÿ‡º_Ÿ‡¸,https://www.facebook.com/Underarmour/videos/10154188043831287/,https://www.facebook.com/Underarmour/videos/10154188043831287/,2016-06-28T15:31:39+0000,video,,8741241286_10154188043831287,84,525,NONE,503,FALSE,FALSE,ranked,10,FALSE,,
RULE: Avoid Distractions. #RuleYourself #IWILL  Andy Murray is #Wimbledon ready.,https://www.facebook.com/Underarmour/videos/10154183834311287/,https://www.facebook.com/Underarmour/videos/10154183834311287/,2016-06-26T20:43:26+0000,video,Andy Murray is Wimbledon ready.,8741241286_10154183834311287,37,242,NONE,236,FALSE,FALSE,ranked,8,FALSE,,
Welcome to the KO show. #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154181728706287/?type=3,https://www.facebook.com/Underarmour/posts/10154181728706287:0,2016-06-25T22:56:57+0000,photo,Timeline Photos,8741241286_10154181728706287,17,302,NONE,292,FALSE,FALSE,ranked,7,FALSE,,
The inspiration of Muhammad Ali lives on through Anthony Joshua. #IWILL,https://www.facebook.com/Underarmour/videos/10154181472631287/,https://www.facebook.com/Underarmour/videos/10154181472631287/,2016-06-25T20:38:10+0000,video,,8741241286_10154181472631287,22,202,NONE,196,FALSE,FALSE,ranked,3,FALSE,,
Anthony Joshua hasn't even scratched the surface yet. #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154178299986287/?type=3,https://www.facebook.com/Underarmour/posts/10154178299986287:0,2016-06-24T23:00:00+0000,photo,Timeline Photos,8741241286_10154178299986287,14,313,NONE,304,FALSE,FALSE,ranked,2,FALSE,,
Anthony Joshua is picking up where he left off. #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154174797116287/?type=3,https://www.facebook.com/Underarmour/posts/10154174797116287:0,2016-06-23T23:00:00+0000,photo,Timeline Photos,8741241286_10154174797116287,13,312,NONE,306,FALSE,FALSE,ranked,2,FALSE,,
"Congratulations, Drew Doughty.  The National Hockey League's 2016 Defenseman of The Year. #NorrisTrophy #TeamUA",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154173484916287/?type=3,https://www.facebook.com/Underarmour/posts/10154173484916287:0,2016-06-23T00:15:24+0000,photo,Timeline Photos,8741241286_10154173484916287,224,6055,NONE,5862,FALSE,FALSE,ranked,171,FALSE,,
Fight Night state of mind. #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154172975536287/?type=3,https://www.facebook.com/Underarmour/posts/10154172975536287:0,2016-06-22T23:00:00+0000,photo,Timeline Photos,8741241286_10154172975536287,23,506,NONE,493,FALSE,FALSE,ranked,8,FALSE,,
"10 goals.  12 assists.  1 Cup.   Congratulations, Phil Kessel .  The NHLâ€™s 2016 #StanleyCup Champion. #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154150011051287/?type=3,https://www.facebook.com/Underarmour/posts/10154150011051287:0,2016-06-13T03:01:28+0000,photo,Timeline Photos,8741241286_10154150011051287,36,687,NONE,678,FALSE,FALSE,ranked,12,FALSE,,
Our two heavyweights hit it off in London this weekend. _Ÿ‘_ #TeamUA,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154134005006287/?type=3,https://www.facebook.com/Underarmour/posts/10154134005006287:0,2016-06-06T13:08:42+0000,photo,Timeline Photos,8741241286_10154134005006287,27,568,NONE,549,FALSE,FALSE,ranked,8,FALSE,,
"Inspiration that transcended the ring, Empowerment that stretched beyond sports,  And a legacy that will live forever. #GOAT",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154130245921287/?type=3,https://www.facebook.com/Underarmour/posts/10154130245921287:0,2016-06-04T21:00:59+0000,photo,Timeline Photos,8741241286_10154130245921287,37,743,NONE,696,FALSE,FALSE,ranked,9,FALSE,,
"""Be among those who dare to dare.â€ù  - Muhammad Ali #GOAT",https://www.facebook.com/Underarmour/videos/10154129383546287/,https://www.facebook.com/Underarmour/videos/10154129383546287/,2016-06-04T16:00:00+0000,video,Muhammad Ali | The GOAT,8741241286_10154129383546287,2302,3063,NONE,2863,FALSE,FALSE,ranked,43,FALSE,,
,https://www.facebook.com/Underarmour/photos/a.481109786286.293726.8741241286/10154129742611287/?type=3,https://www.facebook.com/Underarmour/posts/10154129742661287:1,2016-06-04T14:53:47+0000,photo,Under Armour,8741241286_10154129742611287,10,259,NONE,230,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/Underarmour/photos/a.481109786286.293726.8741241286/10150734633121287/?type=3,https://www.facebook.com/Underarmour/posts/10154129742661287:0,2016-06-04T14:52:51+0000,photo,Under Armour,8741241286_10150734633121287,664,1622,NONE,1613,FALSE,FALSE,chronological,124,FALSE,,
"Rest in peace, Muhammad Ali.  Thank you for inspiring and empowering athletes everywhere. #GOAT",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154129388476287/?type=3,https://www.facebook.com/Underarmour/posts/10154129388476287:0,2016-06-04T11:00:43+0000,photo,Timeline Photos,8741241286_10154129388476287,454,4569,NONE,4169,FALSE,FALSE,ranked,27,FALSE,,
Only one thing left to do.  Next upâ€_ #RG16 Finals. #RuleYourself,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154127889466287/?type=3,https://www.facebook.com/Underarmour/posts/10154127889466287:0,2016-06-03T16:03:32+0000,photo,Timeline Photos,8741241286_10154127889466287,25,258,NONE,254,FALSE,FALSE,ranked,5,FALSE,,
Keep shooting. #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154120555406287/?type=3,https://www.facebook.com/Underarmour/posts/10154120555406287:0,2016-05-31T04:12:01+0000,photo,Timeline Photos,8741241286_10154120555406287,138,1124,NONE,1071,FALSE,FALSE,ranked,9,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/1006249922756414/?type=3,https://www.facebook.com/Underarmour/posts/10154116676811287,2016-05-29T13:04:37+0000,photo,Under Armour Basketball,8741241286_10154116676811287,,546,NONE,531,FALSE,FALSE,ranked,3,FALSE,,
"From Baltimore to LAâ€_  Welcome to the family, UCLA Athletics. #TeamUA  Coming July 1, 2017.",https://www.facebook.com/Underarmour/videos/10154106489006287/,https://www.facebook.com/Underarmour/videos/10154106489006287/,2016-05-24T17:30:18+0000,video,UCLA Welcome,8741241286_10154106489006287,156,614,NONE,589,FALSE,FALSE,ranked,41,FALSE,,
Keep the momentum.   Andy Murray is clay ready. #RG16,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154103693006287/?type=3,https://www.facebook.com/Underarmour/posts/10154103693006287:0,2016-05-23T13:00:54+0000,photo,Timeline Photos,8741241286_10154103693006287,24,438,NONE,423,FALSE,FALSE,ranked,6,FALSE,,
Tottenham Hotspur are headed to the 2016/17 UEFA Champions League. #SlayYourNextGiant,https://www.facebook.com/Underarmour/videos/10154089191216287/,https://www.facebook.com/Underarmour/videos/10154089191216287/,2016-05-16T19:01:00+0000,video,Tottenham Hotspur are headed to the 2016/17 UEFA Champions League,8741241286_10154089191216287,16,206,NONE,205,FALSE,FALSE,ranked,6,FALSE,,
,https://www.facebook.com/uabasketball/videos/996737647040975/,https://www.facebook.com/Underarmour/posts/10154077267611287,2016-05-10T22:19:39+0000,video,Under Armour Basketball,8741241286_10154077267611287,,481,NONE,467,FALSE,FALSE,ranked,10,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/996618307052909/?type=3,https://www.facebook.com/Underarmour/posts/10154076594391287,2016-05-10T16:24:08+0000,photo,Under Armour Basketball,8741241286_10154076594391287,,882,NONE,827,FALSE,FALSE,ranked,42,FALSE,,
"Back to back. #BreakTheGame   Stephen Curry, the first unanimous KIA NBA MVP.",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154076519971287/?type=3,https://www.facebook.com/Underarmour/posts/10154076519971287:0,2016-05-10T16:06:39+0000,photo,Timeline Photos,8741241286_10154076519971287,113,910,NONE,875,FALSE,FALSE,ranked,10,FALSE,,
,https://www.facebook.com/uabasketball/videos/996425117072228/,https://www.facebook.com/Underarmour/posts/10154075832246287,2016-05-10T06:43:27+0000,video,Under Armour Basketball,8741241286_10154075832246287,,577,NONE,558,FALSE,FALSE,ranked,5,FALSE,,
Greatness runs in the family. Myles Jack is out to #MakeHistory.,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154051164761287/?type=3,https://www.facebook.com/Underarmour/posts/10154051164761287:0,2016-04-28T23:01:48+0000,photo,Timeline Photos,8741241286_10154051164761287,41,954,NONE,925,FALSE,FALSE,ranked,12,FALSE,,
The training never stops for Andy Murray. Every day is an opportunity to make his country proud. #RuleYourself,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154049382251287/?type=3,https://www.facebook.com/Underarmour/posts/10154049382251287:0,2016-04-28T02:17:31+0000,photo,Timeline Photos,8741241286_10154049382251287,10,331,NONE,325,FALSE,FALSE,ranked,8,FALSE,,
Time to get serious. Michael Phelps carries the weight of the country on his shoulders.  #RuleYourself,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154048713771287/?type=3,https://www.facebook.com/Underarmour/posts/10154048713771287:0,2016-04-27T18:25:12+0000,photo,Timeline Photos,8741241286_10154048713771287,279,997,NONE,954,FALSE,FALSE,ranked,28,FALSE,,
"Our new running partner in 2017: Cal Bears  Welcome to the family, Golden Bears! #TeamUA",https://www.facebook.com/Underarmour/videos/10154037716871287/,https://www.facebook.com/Underarmour/videos/10154037716871287/,2016-04-22T16:35:34+0000,video,,8741241286_10154037716871287,30,389,NONE,384,FALSE,FALSE,ranked,11,FALSE,,
"Dwayne The Rock Johnson reminds us that nothing happens, unless you make it happen. #RuleYourself every day with #UAHealthBox: http://undrarmr.co/1NoPIjs",https://www.facebook.com/Underarmour/videos/10154033805981287/,https://www.facebook.com/Underarmour/videos/10154033805981287/,2016-04-20T19:09:02+0000,video,One Push | Under Armour HealthBox,8741241286_10154033805981287,201,1018,NONE,985,FALSE,FALSE,ranked,22,FALSE,,
,https://www.facebook.com/DwayneJohnson/videos/10154332315559384/,https://www.facebook.com/Underarmour/posts/10154026875616287,2016-04-17T14:39:16+0000,video,Dwayne The Rock Johnson,8741241286_10154026875616287,,286,NONE,279,FALSE,FALSE,ranked,5,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/983223381725735/?type=3,https://www.facebook.com/Underarmour/posts/10154021599341287,2016-04-14T22:44:24+0000,photo,Under Armour Basketball,8741241286_10154021599341287,,679,NONE,648,FALSE,FALSE,ranked,9,FALSE,,
Pledges to the future. Welcome to the family Southampton FC. #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154020507676287/?type=3,https://www.facebook.com/Underarmour/posts/10154020507676287:0,2016-04-14T11:02:15+0000,photo,Timeline Photos,8741241286_10154020507676287,26,516,NONE,497,FALSE,FALSE,ranked,9,FALSE,,
,https://www.facebook.com/uabasketball/videos/982861998428540/,https://www.facebook.com/Underarmour/posts/10154020073556287,2016-04-14T04:57:05+0000,video,Under Armour Basketball,8741241286_10154020073556287,,2162,NONE,2056,FALSE,FALSE,ranked,49,FALSE,,
"The family keeps getting stronger. Welcome, Jonathan Tah! #TeamUA",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154013839246287/?type=3,https://www.facebook.com/Underarmour/posts/10154013839246287:0,2016-04-11T14:38:58+0000,photo,Timeline Photos,8741241286_10154013839246287,14,352,NONE,345,FALSE,FALSE,ranked,7,FALSE,,
One more.   72 reasons to keep grinding.,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154012609871287/?type=3,https://www.facebook.com/Underarmour/posts/10154012609871287:0,2016-04-11T01:22:27+0000,photo,Timeline Photos,8741241286_10154012609871287,82,1203,NONE,1161,FALSE,FALSE,ranked,15,FALSE,,
"Itâ€™s Team Spieth against the world at Augusta, again.   See you on Sunday. #TheMasters",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10154009843456287/?type=3,https://www.facebook.com/Underarmour/posts/10154009843456287:0,2016-04-09T23:41:26+0000,photo,Timeline Photos,8741241286_10154009843456287,21,319,NONE,314,FALSE,FALSE,ranked,5,FALSE,,
Get the shoe Jordan Spieth will be wearing when he defends his championship at #TheMasters. http://undrarmr.co/1RY8m9e,https://www.facebook.com/Underarmour/videos/10153998806996287/,https://www.facebook.com/Underarmour/videos/10153998806996287/,2016-04-05T14:30:00+0000,video,Under Armour Golf Shoes. The Wait Is Over. The Drive is On.,8741241286_10153998806996287,36,291,NONE,280,FALSE,FALSE,ranked,13,FALSE,,
