message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
The tan colourway of the #YEEZYBOOST 350 is available tomorrow from selected retailers and at http://a.did.as/6184BpFQs.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154087981913888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154087981913888:0,2015-12-28T09:00:06+0000,photo,Timeline Photos,9328458887_10154087981913888,31,936,NONE,931,FALSE,FALSE,ranked,61,FALSE,,
#YEEZYBOOST 350. adidas Originals by KANYE WEST. Available on December 29th from selected retailers and on http://a.did.as/6182BpFQ8.,https://www.facebook.com/adidasoriginals/videos/10154086563768888/,https://www.facebook.com/adidasoriginals/videos/10154086563768888/,2015-12-27T17:00:24+0000,video,YEEZYBOOST350_TAN_1920x1080_H264.mov,9328458887_10154086563768888,337,5174,NONE,5120,FALSE,FALSE,ranked,219,FALSE,,
Forward thinking technologies and a bold design ideal. #YEEZYBOOST 350 in tan. adidas Originals by KANYE WEST.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154073952618888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154073952618888:0,2015-12-22T19:00:05+0000,photo,Timeline Photos,9328458887_10154073952618888,144,2281,NONE,2251,FALSE,FALSE,ranked,107,FALSE,,
#YEEZYBOOST 350 from adidas Originals by KANYE WEST. Releasing December 29th.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154073429713888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154073429713888:0,2015-12-22T14:00:08+0000,photo,Timeline Photos,9328458887_10154073429713888,125,2510,NONE,2487,FALSE,FALSE,ranked,74,FALSE,,
"#YEEZYBOOST 350 in tan, from adidas Originals by KANYE WEST. Coming soon.",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154072976833888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154072976833888:0,2015-12-22T09:00:04+0000,photo,Timeline Photos,9328458887_10154072976833888,199,2299,NONE,2284,FALSE,FALSE,ranked,112,FALSE,,
#YEEZYBOOST 750. adidas Originals by KANYE WEST. At selected retailers and on http://a.did.as/6185BpTgd tomorrow.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154063228943888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154063228943888:0,2015-12-18T09:00:05+0000,photo,Timeline Photos,9328458887_10154063228943888,21,631,NONE,631,FALSE,FALSE,ranked,56,FALSE,,
The wait is nearly over. #YEEZYBOOST 750 is available December 19th.,https://www.facebook.com/adidasoriginals/videos/10154061631238888/,https://www.facebook.com/adidasoriginals/videos/10154061631238888/,2015-12-17T19:00:57+0000,video,YEEZY750_BLACK_VIDEO15s_SHOE_1920x1080.mov,9328458887_10154061631238888,162,2072,NONE,2055,FALSE,FALSE,ranked,88,FALSE,,
All black and all good. The second #YEEZYBOOST 750 from adidas Originals by KANYE WEST.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154061630853888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154061630853888:0,2015-12-17T19:00:07+0000,photo,Timeline Photos,9328458887_10154061630853888,26,390,NONE,388,FALSE,FALSE,ranked,10,FALSE,,
The #YEEZYBOOST 750 in black will be available from selected retailers and http://a.did.as/6189BpTMX on December 19th.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154061630858888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154061630858888:0,2015-12-17T19:00:07+0000,photo,Timeline Photos,9328458887_10154061630858888,8,272,NONE,272,FALSE,FALSE,ranked,2,FALSE,,
#YEEZYBOOST 750 is back. Dropping December 19th.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154060105658888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154060105658888:0,2015-12-17T07:00:04+0000,photo,Timeline Photos,9328458887_10154060105658888,20,631,NONE,631,FALSE,FALSE,ranked,27,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150820560323888.417008.9328458887/10154058798058888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154058798208888,2015-12-16T19:27:59+0000,photo,adidas Originals's cover photo,9328458887_10154058798058888,19,2652,NONE,2646,FALSE,FALSE,ranked,31,FALSE,,
#YEEZYBOOST 750 from adidas Originals by KANYE WEST. Releasing December 19th.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154057436368888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154057436368888:0,2015-12-16T09:00:06+0000,photo,Timeline Photos,9328458887_10154057436368888,69,1017,NONE,1016,FALSE,FALSE,ranked,46,FALSE,,
"Inspired by the Copa Mundial, the adidas Originals and Palace Skateboards  C.M. BOOST is available December 16th.",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154055216538888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154055216538888:0,2015-12-15T09:00:07+0000,photo,Timeline Photos,9328458887_10154055216538888,292,3584,NONE,3549,FALSE,FALSE,ranked,147,FALSE,,
Step in a new direction. Explore in the new #NMD. Get your pair now before they‰Ûªre sold out. http://a.did.as/6182BTQVa,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154050261923888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154050261923888:0,2015-12-12T23:00:04+0000,photo,Timeline Photos,9328458887_10154050261923888,125,1989,NONE,1975,FALSE,FALSE,ranked,89,FALSE,,
Start your journey in #NMD. Take the first step - get your pair now. http://a.did.as/6181BTQRP,https://www.facebook.com/adidasoriginals/videos/10154049709228888/,https://www.facebook.com/adidasoriginals/videos/10154049709228888/,2015-12-12T17:01:13+0000,video,[Facebook_Twitter]_NMD_60_120715_URL_1080.mov,9328458887_10154049709228888,130,740,NONE,736,FALSE,FALSE,ranked,30,FALSE,,
The #NMD has arrived. Available now - online and in select stores.  http://a.did.as/6182BTtfC,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154049029373888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154049029373888:0,2015-12-12T09:00:04+0000,photo,Timeline Photos,9328458887_10154049029373888,121,1561,NONE,1544,FALSE,FALSE,ranked,40,FALSE,,
Urban terrain. #NMD,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154048460843888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154048460843888:0,2015-12-12T01:00:05+0000,photo,Timeline Photos,9328458887_10154048460843888,22,1294,NONE,1294,FALSE,FALSE,ranked,11,FALSE,,
Presentamos #NMD   DiseÌ±ado para un estilo de vida nÌ_mada. Calzado con tecnologÌ_a BOOST y Primeknit. Muy pronto en tiendas.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154047410023888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154047410023888:0,2015-12-11T13:26:36+0000,photo,Timeline Photos,9328458887_10154047410023888,578,14405,NONE,14100,FALSE,FALSE,ranked,196,FALSE,,
An icon of the past inspires innovation of the future. #NMD,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154047378503888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154047378503888:0,2015-12-11T13:00:16+0000,photo,Timeline Photos,9328458887_10154047378503888,42,1489,NONE,1487,FALSE,FALSE,ranked,20,FALSE,,
An icon of the past inspires innovation of the future. #NMD,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10154047378213888/?type=3,https://www.facebook.com/adidasoriginals/posts/10154047378213888:0,2015-12-11T13:00:08+0000,photo,Timeline Photos,9328458887_10154047378213888,29,1628,NONE,1626,FALSE,FALSE,ranked,11,FALSE,,
"It‰Ûªs time to pack your bags and escape with the vibrant new adidas Originals by adoro FARM SS15 range, available tomorrow in stores and online at http://a.did.as/farm",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153191087348888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153191087428888:0,2014-12-31T21:00:07+0000,photo,Timeline Photos,9328458887_10153191087348888,28,2664,NONE,2664,FALSE,FALSE,ranked,10,FALSE,,
No matter which way you style it the adidas Originals Superstar is one classic silhouette that‰Ûªs got your back. Available tomorrow in stores and online at http://a.did.as/superstar,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153190324828888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153190324888888:0,2014-12-31T18:47:04+0000,photo,Timeline Photos,9328458887_10153190324828888,144,11407,NONE,11405,FALSE,FALSE,ranked,50,FALSE,,
"Delving into the energy of the city that never sleeps, #adidasOriginals stop over in New York this January with the latest drop of the ‰Û÷City Stopover‰Ûª women‰Ûªs apparel range. Get it instore and online tomorrow at http://a.did.as/6182aBU0",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153187199543888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153187199628888:0,2014-12-31T09:54:31+0000,photo,Timeline Photos,9328458887_10153187199543888,59,5348,NONE,5348,FALSE,FALSE,ranked,18,FALSE,,
Sometimes it‰Ûªs your shoes that do the talking. Make sure yours have something to say. The adidas Originals Superstar ‰ÛÒ a true legend of street-style. http://a.did.as/superstar,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153183552363888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153183552418888:0,2014-12-30T21:13:32+0000,photo,Timeline Photos,9328458887_10153183552363888,403,19260,NONE,19258,FALSE,FALSE,ranked,114,FALSE,,
Comfort and style all in one. The adidas Originals ZX FLUX NPS ‰Û÷Graphic Pack‰Ûª drops soon.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153180554008888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153180554058888:0,2014-12-30T13:10:32+0000,photo,Timeline Photos,9328458887_10153180554008888,314,14672,NONE,14672,FALSE,FALSE,ranked,68,FALSE,,
"Validate that passport, adidas Originals is taking you on a trip to the world‰Ûªs most energetic cities via the ‰Û÷City Stopover‰Ûª women‰Ûªs apparel story. First stop Tokyo. Instore and online Jan 1st.",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153177613628888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153177613663888:0,2014-12-29T11:00:04+0000,photo,Timeline Photos,9328458887_10153177613628888,76,6264,NONE,6264,FALSE,FALSE,ranked,39,FALSE,,
"We‰Ûªre turning up the heat. The tropics meet the streets this season in the latest instalment of the adidas Originals by @[] collaboration. Inspired by the jungles of Brazil and shot by the Amazon River, get it January 1st at http://a.did.as/farm",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153175758943888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153175759033888:0,2014-12-28T18:00:07+0000,photo,Timeline Photos,9328458887_10153175758943888,72,5349,NONE,5349,FALSE,FALSE,ranked,27,FALSE,,
"With the mi ZX FLUX app, you can even get your baby girl‰Ûªs 1st grade drawing on a pair of sneakers, like Instagram user @regularolty. Head to http://a.did.as/miZXFLUX now and see what you can do with Infinite Possibilities.",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153175069618888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153175069643888:0,2014-12-28T12:00:04+0000,photo,Timeline Photos,9328458887_10153175069618888,222,11619,NONE,11619,FALSE,FALSE,ranked,77,FALSE,,
"The Superstar ruled the 80s, but its simple, timeless silhouette is what makes it a classic today. Check out these throwback catalogue spreads featuring the perennial style favourite.",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153170217723888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153170217863888:0,2014-12-26T18:00:08+0000,photo,Timeline Photos,9328458887_10153170217723888,338,16045,NONE,16042,FALSE,FALSE,ranked,88,FALSE,,
It‰Ûªs a jungle out there. Traditional tribal body painting is transformed through a sportswear lens with the bold ‰Û÷Mexcumerex‰Ûª print from the latest adidas Originals by adoro FARM range. Get it Jan 1st in stores and online at http://a.did.as/farm,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153169746688888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153169746773888:0,2014-12-26T14:00:09+0000,photo,Timeline Photos,9328458887_10153169746688888,54,4181,NONE,4181,FALSE,FALSE,ranked,14,FALSE,,
The simple versatility of neoprene is brought to the adidas Originals ZX FLUX silhouette with the ‰Û÷Neoprene Pack‰Ûª. Drops January 15.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153169501363888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153169501398888:0,2014-12-26T11:47:34+0000,photo,Timeline Photos,9328458887_10153169501363888,219,11508,NONE,11508,FALSE,FALSE,ranked,56,FALSE,,
CMYK test,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153166429443888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153166429533888:0,2014-12-25T14:46:06+0000,photo,Timeline Photos,9328458887_10153166429443888,171,9197,NONE,9197,FALSE,FALSE,ranked,63,FALSE,,
Feel the force in the Yoda Top Ten from the upcoming adidas Originals Star Wars kids range. The glow in the dark apparel and footwear pack is inspired by Yoda and Darth Vader and lands January 8.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153164257478888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153164257643888:0,2014-12-24T19:43:10+0000,photo,Timeline Photos,9328458887_10153164257478888,461,16106,NONE,16106,FALSE,FALSE,ranked,121,FALSE,,
"This Thursday, December 25th, adidas Originals opens Superstar Moscow in the very heart of the city. A unique store, art-place and exhibition dedicated to the one and only legendary sneaker ‰ÛÒ adidas Originals Superstar.  On show will be models from the adidas archive, a photo exhibition of modern photographers and a wide offering of the best Superstar sneakers in Russia ‰ÛÒ open from 8pm on Kuznetsky most, 12.",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153163779348888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153163779408888:0,2014-12-24T16:00:11+0000,photo,Timeline Photos,9328458887_10153163779348888,37,2443,NONE,2443,FALSE,FALSE,ranked,7,FALSE,,
The adidas Originals Tubular Runner was chosen by Highsnobiety's Editor-in-Chief Pete Williams as 1 of his top 10 sneakers of 2014. Did it make yours?  Click the link to see which other 3 adidas sneakers made the cut > http://a.did.as/6184v5Fy,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153161950993888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153161951058888:0,2014-12-23T23:56:05+0000,photo,Timeline Photos,9328458887_10153161950993888,124,6477,NONE,6476,FALSE,FALSE,ranked,25,FALSE,,
They say you can‰Ûªt improve on a classic. We say why not try. Put your personal spin on the adidas Originals Superstar now with mi adidas. Head to http://a.did.as/miadidas to make yours.,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153161107953888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153161108043888:0,2014-12-23T16:26:09+0000,photo,Timeline Photos,9328458887_10153161107953888,172,9722,NONE,9722,FALSE,FALSE,ranked,40,FALSE,,
"adidas Originals and Star Wars. It‰Ûªs a meeting of legendary forces on this very special kids range for 2015. Featuring Yoda and Darth Vader, the ‰Û÷Good vs. the Dark Side‰Ûª pack drops in January. Pick a side...",https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153160763893888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153160764128888:0,2014-12-23T13:53:49+0000,photo,Timeline Photos,9328458887_10153160763893888,1238,18506,NONE,18505,FALSE,FALSE,ranked,341,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150820560323888.417008.9328458887/10153158199828888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153158200823888,2014-12-22T16:19:43+0000,photo,adidas Originals's cover photo,9328458887_10153158199828888,132,8429,NONE,8426,FALSE,FALSE,ranked,68,FALSE,,
Three-stripe styling with the adidas Originals Superstar. See more looks > http://a.did.as/6185vVh9,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10153157861038888/?type=3,https://www.facebook.com/adidasoriginals/posts/10153157861228888:0,2014-12-22T14:00:10+0000,photo,Timeline Photos,9328458887_10153157861038888,85,7586,NONE,7585,FALSE,FALSE,ranked,23,FALSE,,
Luscious water lilies burst open to a pink sunset in the exclusive ‰Û÷Curso d‰Ûªagua‰Ûª graphic print from the our latest collaboration with Brazil‰Ûªs adoro FARM. Inspired by the Amazon River and in stores Jan 1st. http://a.did.as/6187vVXU,https://www.facebook.com/adidasoriginals/videos/10153157283673888/,https://www.facebook.com/adidasoriginals/videos/10153157283673888/,2014-12-22T10:02:07+0000,video,,9328458887_10153157283673888,43,1418,NONE,1418,FALSE,FALSE,ranked,10,FALSE,,
Tonight's the night! What are your resolutions for 2014?  See more >> http://a.did.as/1cEqy0F,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10152299174453888/?type=3,https://www.facebook.com/adidasoriginals/posts/10152299174493888:0,2013-12-31T10:19:08+0000,photo,Timeline Photos,9328458887_10152299174453888,47,2158,NONE,2158,FALSE,FALSE,ranked,84,FALSE,,
Step to the future. Which #adidasOriginals collection for 2014 does this piece come from?    See more >> http://a.did.as/1cw7GRs,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10152292419228888/?type=3,https://www.facebook.com/adidasoriginals/posts/10152292419678888:0,2013-12-28T09:39:39+0000,photo,Timeline Photos,9328458887_10152292419228888,139,4308,NONE,4308,FALSE,FALSE,ranked,66,FALSE,,
Things got a little romantic on set with some of your Holiday Hookups requests! Congratulations to Geoffrey and Bea...she said YES!,http://www.youtube.com/watch?v=DLnUFaSZzHU,https://www.facebook.com/adidasoriginals/posts/162096577231772,2011-12-30T18:23:25+0000,video,Mashup of romantic Holiday Hookups from Snoop and adidas Originals | Wedding proposals,9328458887_162096577231772,109,1410,NONE,1410,FALSE,FALSE,chronological,77,FALSE,,
These Sennheiser headphones by adidas Originals are for major players in the DJ game. Win one of three pairs today to feel their crystal-clear highs and bass-heavy lows. Play Hide and Seek at www.adidas.com/originals/getthegift,https://www.facebook.com/adidasoriginals/photos/a.112273373887.95260.9328458887/10150584468498888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150584468543888:0,2011-12-29T11:18:28+0000,photo,Timeline Photos,9328458887_10150584468498888,2173,9130,NONE,9130,FALSE,FALSE,chronological,460,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350908888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437543888:0,2011-12-28T14:16:28+0000,photo,Celebrate Lima,9328458887_10150551350908888,2,41,NONE,41,FALSE,FALSE,chronological,9,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350798888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437518888:0,2011-12-28T14:16:27+0000,photo,Celebrate Lima,9328458887_10150551350798888,5,41,NONE,41,FALSE,FALSE,chronological,1,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350603888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437468888:0,2011-12-28T14:16:26+0000,photo,Celebrate Lima,9328458887_10150551350603888,8,48,NONE,48,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350668888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437483888:0,2011-12-28T14:16:26+0000,photo,Celebrate Lima,9328458887_10150551350668888,2,40,NONE,40,FALSE,FALSE,ranked,2,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350478888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437433888:0,2011-12-28T14:16:25+0000,photo,Celebrate Lima,9328458887_10150551350478888,1,46,NONE,46,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350408888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437393888:0,2011-12-28T14:16:24+0000,photo,Celebrate Lima,9328458887_10150551350408888,2,153,NONE,153,FALSE,FALSE,chronological,29,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350258888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437338888:0,2011-12-28T14:16:23+0000,photo,Celebrate Lima,9328458887_10150551350258888,4,39,NONE,39,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350333888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437373888:0,2011-12-28T14:16:23+0000,photo,Celebrate Lima,9328458887_10150551350333888,1,19,NONE,19,FALSE,FALSE,chronological,3,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350198888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437313888:0,2011-12-28T14:16:22+0000,photo,Celebrate Lima,9328458887_10150551350198888,1,20,NONE,20,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350108888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437268888:0,2011-12-28T14:16:21+0000,photo,Celebrate Lima,9328458887_10150551350108888,,16,NONE,16,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551349923888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437238888:0,2011-12-28T14:16:20+0000,photo,Celebrate Lima,9328458887_10150551349923888,2,17,NONE,17,FALSE,FALSE,ranked,0,FALSE,,
,https://www.facebook.com/adidasoriginals/photos/a.10150551347153888.381650.9328458887/10150551350018888/?type=3,https://www.facebook.com/adidasoriginals/posts/10150582437253888:0,2011-12-28T14:16:20+0000,photo,Celebrate Lima,9328458887_10150551350018888,3,15,NONE,15,FALSE,FALSE,ranked,0,FALSE,,
