message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
"When Paris moves, the world watches.   And theyâ€™ll be watching when you make moves in the latest release from the Nike Air Revolution Sky Hi City Pack â€“ the Paris edition.   Available September 28th exclusively on http://nike.com/sportswear and at select retailers in Paris. Drops worldwide October 26th.",https://www.facebook.com/nikesportswear/photos/a.10151864115404114.1073741888.20825389113/10151864115774114/?type=3,https://www.facebook.com/nikesportswear/posts/10151864146854114,2013-09-26T16:57:12+0000,photo,Women's Nike Air Revolution Sky Hi City Pack - Paris,20825389113_10151864115774114,137,263,NONE,263,FALSE,FALSE,chronological,21,FALSE,,
Introducing SneakerBoots. Icons grow bigger and get better. The comfort of a sneaker meets the ruggedness of a boot.  Cut through the cold. The Nike Free Run 2 SneakerBoot combines the grace of the Free Run 2 with boot-inspired additions for comfort in cold weather.  Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots,https://www.facebook.com/nikesportswear/photos/a.10151861950674114.1073741887.20825389113/10151861950814114/?type=3,https://www.facebook.com/nikesportswear/posts/10151861959579114,2013-09-25T16:10:15+0000,photo,Women's Nike Free Run 2 SneakerBoot. Flexibility Rebooted.,20825389113_10151861950814114,145,68,NONE,68,FALSE,FALSE,chronological,3,FALSE,,
Introducing SneakerBoots. Icons grow bigger and get better. The comfort of a sneaker meets the ruggedness of a boot.  Cut through the cold. The Nike Free Run 2 SneakerBoot combines the grace of the Free Run 2 with boot-inspired additions for comfort in cold weather.   Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots,https://www.facebook.com/nikesportswear/photos/a.10151860235644114.1073741886.20825389113/10151860235984114/?type=3,https://www.facebook.com/nikesportswear/posts/10151860257859114,2013-09-24T19:24:13+0000,photo,Men's Nike Free Run 2 SneakerBoot. Flexibility Rebooted.,20825389113_10151860235984114,164,59,NONE,59,FALSE,FALSE,ranked,0,FALSE,,
Introducing SneakerBoots. Icons grow bigger and get better. The comfort of a sneaker meets the ruggedness of a boot.  The new height of winter style. The Dunk Sky Hi SneakerBoot raises its collar for added protection suitable for navigating those cold city-streets.  Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots,https://www.facebook.com/nikesportswear/photos/a.10151858085354114.1073741885.20825389113/10151858086629114/?type=3,https://www.facebook.com/nikesportswear/posts/10151858091054114,2013-09-23T19:35:54+0000,photo,Women's Nike Dunk Sky Hi SneakerBoot. Heightened Style.,20825389113_10151858086629114,176,39,NONE,39,FALSE,FALSE,chronological,1,FALSE,,
"After gripping the title in a chokehold for two years, Jon â€˜Bonesâ€™ Jones has become a household name outside the ever-growing world of mixed martial arts.   More on the Jon ""Bones"" Jones story: http://swoo.sh/14CKwFy  #techpack",https://www.facebook.com/nikesportswear/photos/a.10151853893094114.1073741884.20825389113/10151853896719114/?type=3,https://www.facebook.com/nikesportswear/posts/10151853911049114,2013-09-21T18:49:00+0000,photo,"Nike Tech Pack: Jon Jones ""Bare Bones""",20825389113_10151853896719114,24,39,NONE,39,FALSE,FALSE,chronological,2,FALSE,,
Quality craftsmanship reigns supreme. The culturally rich city of Milan is next to be represented in the women's Nike Air Revolution Sky Hi City Pack.   Available September 21st exclusively in Milan and worldwide October 26th.,https://www.facebook.com/nikesportswear/photos/a.10151851724769114.1073741883.20825389113/10151851724924114/?type=3,https://www.facebook.com/nikesportswear/posts/10151851738559114,2013-09-20T15:59:56+0000,photo,Women's Nike Air Revolution Sky Hi City Pack - Milan,20825389113_10151851724924114,149,184,NONE,184,FALSE,FALSE,chronological,13,FALSE,,
"A molded vamp, reinforced toe-box on the Air Force 1 Duckboot ensures optimal warmth and dryness when exploring through harsh conditions.  Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots",https://www.facebook.com/nikesportswear/photos/a.10151849266194114.1073741882.20825389113/10151849266459114/?type=3,https://www.facebook.com/nikesportswear/posts/10151849297344114:3,2013-09-19T19:15:24+0000,photo,Men's Nike Air Force 1 Duckboot. The Original SneakerBoot.,20825389113_10151849266459114,4,99,NONE,99,FALSE,FALSE,ranked,0,FALSE,,
Introducing SneakerBoots. Icons grow bigger and get better. The comfort of a sneaker meets the ruggedness of a boot.  Made iconic in Uptown. Ready for your town. The Air Force 1 Duckboot winterizes the classic Air Force 1 silhouette for increased warmth in icy weather.  Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots,https://www.facebook.com/nikesportswear/photos/a.10151849266194114.1073741882.20825389113/10151849268019114/?type=3,https://www.facebook.com/nikesportswear/posts/10151849297344114,2013-09-19T19:15:24+0000,photo,Men's Nike Air Force 1 Duckboot. The Original SneakerBoot.,20825389113_10151849268019114,234,103,NONE,103,FALSE,FALSE,chronological,1,FALSE,,
"Introducing SneakerBoots. Icons grow bigger and get better. The comfort of a sneaker meets the ruggedness of a boot.  Fit for Londonâ€™s pace, made for global tastes. The Air Max 90 SneakerBoot is a statement of style and performance footwear re-imagined for everyday living.  Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots",https://www.facebook.com/nikesportswear/photos/a.10151846768414114.1073741881.20825389113/10151846769759114/?type=3,https://www.facebook.com/nikesportswear/posts/10151846773734114,2013-09-18T19:45:50+0000,photo,Men's Nike Air Max 90 SneakerBoot. Quintessential Comfort.,20825389113_10151846769759114,207,92,NONE,92,FALSE,FALSE,chronological,4,FALSE,,
Icons grow bigger and get better. The comfort of a sneaker meets the ruggedness of a boot.  Available on http://nike.com/sportswear and at select retailers beginning in October.  #sneakerboots,https://www.facebook.com/nikesportswear/photos/a.10151844626784114.1073741880.20825389113/10151844627429114/?type=3,https://www.facebook.com/nikesportswear/posts/10151844670909114,2013-09-17T17:25:17+0000,photo,Bigger and Better: Introducing Nike SneakerBoots,20825389113_10151844627429114,409,460,NONE,460,FALSE,FALSE,chronological,24,FALSE,,
"From the farm to the field. Adrian Peterson went from bailing hay to plowing through defenders. We spent the day with the reigning MVP running back in his hometown of Palestine, Texas where we learned AP is as humble as his small-town upbringing.   Get his story here: http://swoo.sh/15vclQP  Check out the Nike Tech Pack Collection at the online shop: http://swoo.sh/17lph9R   #techpack",https://www.facebook.com/nikesportswear/photos/a.10151840510879114.1073741879.20825389113/10151840517659114/?type=3,https://www.facebook.com/nikesportswear/posts/10151840529404114,2013-09-15T16:44:28+0000,photo,"Nike Tech Pack - Adrian Peterson ""To The Limit""",20825389113_10151840517659114,15,23,NONE,23,FALSE,FALSE,ranked,0,FALSE,,
"Inspired by London, recognized worldwide. The Womenâ€™s Nike Air Revolution Sky Hi â€“ London draws upon Saville Row tailoring and 80s punk style to create a modern balance between refinement and rebellion.  Available September 14th in London exclusively and worldwide October 26th.",https://www.facebook.com/nikesportswear/photos/a.10151836265824114.1073741878.20825389113/10151836265934114/?type=3,https://www.facebook.com/nikesportswear/posts/10151836286684114,2013-09-13T16:33:28+0000,photo,Women's Nike Air Revolution Sky Hi City Pack - London,20825389113_10151836265934114,175,340,NONE,339,FALSE,FALSE,chronological,35,FALSE,,
"No rest for revolutionaries. Blending old world traditions with bold new world style, Tokyo is next to be represented in the Women's Nike Air Revolution Sky Hi City Pack.   Available September 14th exclusively in Tokyo and worldwide October 26th.",https://www.facebook.com/nikesportswear/photos/a.10151835163234114.1073741876.20825389113/10151835163334114/?type=3,https://www.facebook.com/nikesportswear/posts/10151835175944114,2013-09-13T00:34:13+0000,photo,Women's Nike Air Revolution Sky Hi City Pack - Tokyo,20825389113_10151835163334114,213,307,NONE,305,FALSE,FALSE,chronological,32,FALSE,,
Kevin Durant turns 25 this month. It seems like just yesterday that a teenage Durantula entered the league to high fanfare and even higher expectations. Celebrate his birthday in style with the KD VI NSW Lifestyle - Birthday.   Available September 14th on Nike.com and at select Nike Sportswear retailers.,https://www.facebook.com/nikesportswear/photos/a.10151833045509114.1073741875.20825389113/10151833045944114/?type=3,https://www.facebook.com/nikesportswear/posts/10151833049514114,2013-09-11T23:58:35+0000,photo,KD VI NSW Lifestyle - Birthday,20825389113_10151833045944114,273,162,NONE,162,FALSE,FALSE,chronological,6,FALSE,,
"Widely considered the most likely successor to the mantle of Brasilian football brilliance, Neymar already has the singular name recognition to prove it.   Check out the rest of Neymar's story ""A Superstar Takes Flight"": http://swoo.sh/17lt8nj  #techpack",https://www.facebook.com/nikesportswear/photos/a.10151830363389114.1073741874.20825389113/10151830364499114/?type=3,https://www.facebook.com/nikesportswear/posts/10151830443024114,2013-09-10T18:07:01+0000,photo,"Nike Tech Pack: Neymar Jr. â€œA Superstar Takes Flight""",20825389113_10151830364499114,40,116,NONE,116,FALSE,FALSE,chronological,2,FALSE,,
Nike Tech Pack: Engineered to the exact specifications of championship athletes. Serena Williams  Shop Serena's Tech Fleece Windrunner and the entire women's #techpack collection: http://swoo.sh/17lptWI,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10151827052584114/?type=3,https://www.facebook.com/nikesportswear/posts/10151827052674114:0,2013-09-08T23:37:25+0000,photo,Timeline Photos,20825389113_10151827052584114,17,505,NONE,505,FALSE,FALSE,chronological,3,FALSE,,
"Ladies, lace up and rep your city. Each Sneaker in this collection is crafted with premium materials and is as boldly original as the city that inspired it.  London, Tokyo, Milan, and Paris join NYC to complete the Air Revolution City Pack. Look for each to drop in their respective cities over the next four weeks.  After the city launches, all five will be available worldwide October 26th.",https://www.facebook.com/nikesportswear/photos/a.10151821708239114.1073741873.20825389113/10151821708714114/?type=3,https://www.facebook.com/nikesportswear/posts/10151821717804114,2013-09-06T16:05:43+0000,photo,Women's Nike Air Revolution Sky Hi City Pack,20825389113_10151821708714114,166,334,NONE,334,FALSE,FALSE,chronological,31,FALSE,,
"There's nothing quite like an original. But the best can always be made better, lighter, and more comfortable. The OG Tape Pack builds upon and refines four cornerstones of the Nike #airmax legacy.   Available on our online shop and at select retailers Saturday, September 7th.",https://www.facebook.com/nikesportswear/photos/a.10151819954474114.1073741872.20825389113/10151819956174114/?type=3,https://www.facebook.com/nikesportswear/posts/10151819959269114,2013-09-05T19:04:06+0000,photo,Air Max OG Premium Tape Pack,20825389113_10151819956174114,264,164,NONE,164,FALSE,FALSE,chronological,4,FALSE,,
"Though Li Na calls Germany home these days, the first Asian woman to ever win a tennis major remains a national hero in the eyes of her homeland China as she sets out for another. Check out the rest of her story ""Eyes of a Nation"": http://swoo.sh/17lt0V2  Li Na featured in the Nike Tech Fleece Hoodie, available now on the online shop: http://swoo.sh/14CKlu7  #techpack",https://www.facebook.com/nikesportswear/photos/a.10151806467084114.1073741871.20825389113/10151806467294114/?type=3,https://www.facebook.com/nikesportswear/posts/10151806472079114,2013-08-30T17:16:08+0000,photo,Nike Tech Pack: Li Na â€œEyes of a Nationâ€ù,20825389113_10151806467294114,27,60,NONE,60,FALSE,FALSE,ranked,0,FALSE,,
"For Rafa Nadal, the island of Mallorca is more than a vacation paradise bobbing off the coast of Spain: Itâ€™s also home. Check out Rafaâ€™s full story â€œMade in Mallorcaâ€ù: http://swoo.sh/14CQ4QA  Shop Rafaâ€™s look and the menâ€™s Tech Pack Collection:   US: http://swoo.sh/17lph9R Europe: http://swoo.sh/17lwLtE  #techpack",https://www.facebook.com/nikesportswear/photos/a.10151804870569114.1073741870.20825389113/10151804871114114/?type=3,https://www.facebook.com/nikesportswear/posts/10151804886344114,2013-08-29T22:14:02+0000,photo,Nike Tech Pack: Rafael Nadal â€œMade in Mallorcaâ€ù,20825389113_10151804871114114,39,44,NONE,44,FALSE,FALSE,ranked,0,FALSE,,
Nike Tech Pack. Uniquely crafted for warmth without weight. Engineered to the exact specifications of championship athletes.  Check out the entire Nike Tech Pack collection in our online shop:  US: http://swoo.sh/17lykb4 Europe:http://swoo.sh/14FRGcr  #techpack,https://www.facebook.com/nikesportswear/photos/a.10151804202594114.1073741869.20825389113/10151804204714114/?type=3,https://www.facebook.com/nikesportswear/posts/10151804219654114,2013-08-29T15:18:53+0000,photo,Nike Tech Pack Fall/Winter 13 Lookbook,20825389113_10151804204714114,117,175,NONE,175,FALSE,FALSE,chronological,13,FALSE,,
"Introducing Nike Tech Fleece. Crafted for warmth without weight, evolving the fit, feel, and function of Nikeâ€™s best sportswear silhouettes.  Drops in our online shop tomorrow: http://nike.com/sportswear   #techpack",https://www.facebook.com/nikesportswear/photos/a.10151801170529114.1073741868.20825389113/10151801172179114/?type=3,https://www.facebook.com/nikesportswear/posts/10151802350549114,2013-08-28T15:44:02+0000,photo,Nike Tech Pack Fall / Winter 13 Collection,20825389113_10151801172179114,270,576,NONE,576,FALSE,FALSE,chronological,25,FALSE,,
"The modern interpretation of fleece, Nike Tech Fleece is a unique thermal fabrication that merges a smooth jersey with a synthetic spacer to create warmth without weight. When applied to new and iconic Nike sportswear styles, the result is a fresh, shaped fit thatâ€™s made to move.  Nike Tech Pack. Coming 08.29.13. http://nike.com/sportswear  #techpack",https://www.facebook.com/nikesportswear/videos/10100622000178579/,https://www.facebook.com/nikesportswear/videos/10100622000178579/,2013-08-26T17:26:08+0000,video,Inside the Innovation of Nike Tech Fleece,20825389113_10100622000178579,284,1217,NONE,1217,FALSE,FALSE,chronological,27,FALSE,,
"Named after the Greek goddess of sight and shining light, the Air Max Thea Woven provides a heavenly everyday option that offers solutions in comfort, weight, flexibility and breathability. Featuring glow-in-the dark Air-Soles. Available August 31st.",https://www.facebook.com/nikesportswear/photos/a.10151788791514114.1073741867.20825389113/10151788791634114/?type=3,https://www.facebook.com/nikesportswear/posts/10151788797924114,2013-08-22T16:15:15+0000,photo,Women's Air Max Thea Woven Pack,20825389113_10151788791634114,231,300,NONE,300,FALSE,FALSE,chronological,16,FALSE,,
Introducing Nike Tech Pack. Coming 08.29.13. #techpack,https://www.facebook.com/nikesportswear/videos/10151782558244114/,https://www.facebook.com/nikesportswear/videos/10151782558244114/,2013-08-19T18:26:19+0000,video,17 Athletes. 12 Cities. On the Move.,20825389113_10151782558244114,2408,2013,NONE,2013,FALSE,FALSE,chronological,115,FALSE,,
"To celebrate the Nike x Doernbecher 10th Anniversary, we're re-releasing five classic styles in the weeks leading up to the unveiling of the 2013 Doernbecher Freestyle Collection. The fifth and final shoe to make a comeback is the beloved Nike Dunk Low designed by Lance Dillon who participated in the Doernbecher Freestyle program in 2007.",https://www.facebook.com/nikesportswear/photos/a.10151777774294114.1073741866.20825389113/10151777774394114/?type=3,https://www.facebook.com/nikesportswear/posts/10151777786599114,2013-08-17T18:55:52+0000,photo,Lance's Nike x Doernbecher Dunk Low,20825389113_10151777774394114,160,147,NONE,147,FALSE,FALSE,chronological,2,FALSE,,
Forces & Foams have each taken the world by storm. Presenting the Weatherman Pack featuring two Air Foamposite Ones and an Air Force 1 Comfort featuring Doppler-inspired graphics.,https://www.facebook.com/nikesportswear/photos/a.10151772016289114.1073741865.20825389113/10151772017379114/?type=3,https://www.facebook.com/nikesportswear/posts/10151772024679114,2013-08-14T20:23:21+0000,photo,Nike Weatherman Pack,20825389113_10151772017379114,184,146,NONE,146,FALSE,FALSE,chronological,15,FALSE,,
"The next evolution of the Nike Air Revolution. Presenting the Loverution Pack featuring the classic men's Air Revolution and the Women's Air Revolution Sky Hi in matching black & arctic green color ways.   Available beginning Friday, August 16th.",https://www.facebook.com/nikesportswear/photos/a.10151768951574114.1073741864.20825389113/10151768952204114/?type=3,https://www.facebook.com/nikesportswear/posts/10151768969549114,2013-08-13T16:18:48+0000,photo,Nike Loverution Pack,20825389113_10151768952204114,229,285,NONE,285,FALSE,FALSE,chronological,18,FALSE,,
"Inspired by Sir Charles' oversize battle in Tokyo, this Posite features a monstrous green & black colorway.  Dropping worldwide this Wednesday, August 14th.",https://www.facebook.com/nikesportswear/photos/a.10151767122564114.1073741862.20825389113/10151767122774114/?type=3,https://www.facebook.com/nikesportswear/posts/10151767128619114,2013-08-12T19:16:37+0000,photo,Barkley Posite Max - Gamma Green,20825389113_10151767122774114,291,190,NONE,189,FALSE,FALSE,chronological,21,FALSE,,
No-sew tape with a camouflage print. Presenting the #airmax 95 Premium Tape.     Available now: http://swoo.sh/16qUE2y,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10151756405084114/?type=3,https://www.facebook.com/nikesportswear/posts/10151756405164114:0,2013-08-07T23:56:14+0000,photo,Timeline Photos,20825389113_10151756405084114,100,1737,NONE,1737,FALSE,FALSE,chronological,16,FALSE,,
The Air Max 1 Premium Tape. Distinctively updated with no-sew taped seams and a camouflage print.     http://swoo.sh/15JAXCL,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10151726333299114/?type=3,https://www.facebook.com/nikesportswear/posts/10151726333334114:0,2013-07-24T19:17:48+0000,photo,Timeline Photos,20825389113_10151726333299114,138,2791,NONE,2791,FALSE,FALSE,chronological,29,FALSE,,
,https://www.facebook.com/nikesportswear/photos/a.10150637657339114.413451.20825389113/10151724745929114/?type=3,https://www.facebook.com/nikesportswear/posts/10151724745944114,2013-07-23T23:59:44+0000,photo,Nike Sportswear's cover photo,20825389113_10151724745929114,37,1490,NONE,1489,FALSE,FALSE,chronological,11,FALSE,,
"In celebration of the Nike x Doernbecher 10th Anniversary, we're re-releasing five classic styles in the weeks leading up to the unveiling of the 2013 Doernbecher Freestyle Collection. The third shoe to make a comeback is the iconic Air Force 1 designed by Colin Couch who participated in the Doernbecher Freestyle program in 2008.",https://www.facebook.com/nikesportswear/photos/a.10151717621859114.1073741861.20825389113/10151717623189114/?type=3,https://www.facebook.com/nikesportswear/posts/10151717637264114,2013-07-20T19:09:28+0000,photo,Colin's Nike x Doernbecher Air Force 1,20825389113_10151717623189114,128,291,NONE,291,FALSE,FALSE,chronological,9,FALSE,,
The Nike Dunk Sky Hi in a printed navy satin.     Elevate your sneaker style: http://swoo.sh/15pXbcz,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10151713528894114/?type=3,https://www.facebook.com/nikesportswear/posts/10151713528989114:0,2013-07-18T18:51:57+0000,photo,Timeline Photos,20825389113_10151713528894114,91,1176,NONE,1176,FALSE,FALSE,chronological,27,FALSE,,
"Celebrating the convergence of baseball's best in The Big Apple for The Midsummer Classic, we present the Air Trainer SC High & Air Griffey Max 1 highlighted with NYC logos and detailing.",https://www.facebook.com/nikesportswear/photos/a.10151707042469114.1073741860.20825389113/10151707043459114/?type=3,https://www.facebook.com/nikesportswear/posts/10151707056449114,2013-07-15T20:36:29+0000,photo,Nike Sportswear NYC Baseball Pack,20825389113_10151707043459114,273,315,NONE,315,FALSE,FALSE,chronological,24,FALSE,,
"A one piece black nubuck upper, supple leather lining, and light green accents highlight this premium, off court lifestyle look.  Dropping worldwide July 20th.",https://www.facebook.com/nikesportswear/photos/a.10151704204269114.1073741859.20825389113/10151704206009114/?type=3,https://www.facebook.com/nikesportswear/posts/10151704211389114,2013-07-14T16:17:52+0000,photo,LeBron X EXT - Black Nubuck,20825389113_10151704206009114,248,406,NONE,406,FALSE,FALSE,chronological,31,FALSE,,
Style taken to new heights. The Nike Dunk Sky Hi now available in silver satin: http://swoo.sh/1566PB1,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10151698611174114/?type=3,https://www.facebook.com/nikesportswear/posts/10151698611219114:0,2013-07-11T20:40:58+0000,photo,Timeline Photos,20825389113_10151698611174114,159,1790,NONE,1790,FALSE,FALSE,chronological,36,FALSE,,
The Women's Black Pack. Classic color blocking on the new #airmax Thea & Air Max 1. Proper sneaker style drops July 13th.,https://www.facebook.com/nikesportswear/photos/a.10151694170679114.1073741857.20825389113/10151694170944114/?type=3,https://www.facebook.com/nikesportswear/posts/10151694185334114,2013-07-09T20:16:09+0000,photo,Women's Black Pack: Air Max Thea x Air Max 1,20825389113_10151694170944114,269,506,NONE,505,FALSE,FALSE,chronological,35,FALSE,,
A new member of the Family of Force receives classic Air Force 1 color treatment in white-on-white. Drops worldwide on July 20th.,https://www.facebook.com/nikesportswear/photos/a.10151691347374114.1073741856.20825389113/10151691347644114/?type=3,https://www.facebook.com/nikesportswear/posts/10151691354419114,2013-07-08T16:22:15+0000,photo,Nike Air Force 1 HI CMFT,20825389113_10151691347644114,183,188,NONE,188,FALSE,FALSE,chronological,12,FALSE,,
"The classic look of old school Air. Presenting the Air Vintage Pack featuring the Air Trainer SC High, Air Trainer SC II, and Air Revolution. Dropping worldwide July 6th.",https://www.facebook.com/nikesportswear/photos/a.10151681006869114.1073741855.20825389113/10151681007194114/?type=3,https://www.facebook.com/nikesportswear/posts/10151681015149114,2013-07-03T19:53:39+0000,photo,Nike Air Vintage Pack,20825389113_10151681007194114,307,376,NONE,376,FALSE,FALSE,chronological,19,FALSE,,
"A one piece nubuck upper, supple leather lining, and tide pool blue accents highlight this premium, off court lifestyle look. Dropping July 6th.",https://www.facebook.com/nikesportswear/photos/a.10151673847404114.1073741854.20825389113/10151673848879114/?type=3,https://www.facebook.com/nikesportswear/posts/10151673855469114,2013-06-30T16:08:02+0000,photo,LeBron X EXT - Hazelnut,20825389113_10151673848879114,324,409,NONE,409,FALSE,FALSE,chronological,30,FALSE,,
"June 30th, 1993, a star was drafted. A legacy began. Twenty years later we present the Air Foamposite Pro in Sport Royal/Game Royal-Wolf Grey to commemorate when and where it all began. Available June 29th.",https://www.facebook.com/nikesportswear/photos/a.10151665471434114.1073741853.20825389113/10151665472044114/?type=3,https://www.facebook.com/nikesportswear/posts/10151665480799114,2013-06-26T20:06:25+0000,photo,Air Foamposite One - Blue,20825389113_10151665472044114,239,138,NONE,138,FALSE,FALSE,chronological,4,FALSE,,
"Presenting the Baltimore Air Force 1 Pack. Paying homage to a city that helped build and shape the AF1 heritage, and where AF1s have remained a staple since the shoe's debut in 1982. Dropping June 29th.",https://www.facebook.com/nikesportswear/photos/a.10151663386129114.1073741852.20825389113/10151663386614114/?type=3,https://www.facebook.com/nikesportswear/posts/10151663395544114,2013-06-25T20:54:32+0000,photo,BALTIMORE AIR FORCE 1 PACK,20825389113_10151663386614114,394,353,NONE,353,FALSE,FALSE,chronological,28,FALSE,,
"The Womens Nike VT Pack takes its inspiration from the idea that some things get better with age. The Vachetta leather upper is untreated and prone to creasing, staining and darkening in the sun. As the shoe ages, it develops a unique distressed patina and becomes personalized to the wearer.",https://www.facebook.com/nikesportswear/photos/a.10151660936939114.1073741851.20825389113/10151660937189114/?type=3,https://www.facebook.com/nikesportswear/posts/10151660943639114,2013-06-24T16:09:17+0000,photo,Women's Vac-Tech Pack: Air Max x Sky Hi,20825389113_10151660937189114,153,188,NONE,188,FALSE,FALSE,chronological,14,FALSE,,
"In celebration of the Nike x Doernbecher 10th Anniversary, we'll be releasing classic styles in the weeks leading up to the unveiling of the 2013 Doernbecher Freestyle Collection. The first of five shoes to make a comeback is a design by Mike Armstrong, who participated in the Doernbecher Freestyle program in 2007.",https://www.facebook.com/nikesportswear/photos/a.10151657232389114.1073741850.20825389113/10151657232829114/?type=3,https://www.facebook.com/nikesportswear/posts/10151657242319114,2013-06-22T19:00:50+0000,photo,Mikeâ€™s Nike x Doernbecher Air Max 95,20825389113_10151657232829114,319,192,NONE,192,FALSE,FALSE,chronological,17,FALSE,,
"Ladies, today we dropped new Nike Free Inneva Wovens. Freshen up your summer shoe style here: http://swoo.sh/14eGRL3",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10151657007784114/?type=3,https://www.facebook.com/nikesportswear/posts/10151657007894114:0,2013-06-22T16:44:34+0000,photo,Timeline Photos,20825389113_10151657007784114,91,1252,NONE,1252,FALSE,FALSE,chronological,26,FALSE,,
Three new colorways of the Nike Air Max 90 HYP burst onto the scene. Dropping worldwide June 29th.,https://www.facebook.com/nikesportswear/photos/a.10151655106474114.1073741849.20825389113/10151655107049114/?type=3,https://www.facebook.com/nikesportswear/posts/10151655118149114,2013-06-21T16:02:28+0000,photo,Air Max 90 Hyperfuse Pack,20825389113_10151655107049114,441,285,NONE,285,FALSE,FALSE,chronological,15,FALSE,,
"30 years strong. Presenting the original Pegasus â€™83, the Pegasus â€™89 in two classic color ways, and for the first time ever the USA Track & Field Pegasus â€™92. Available June 22nd.",https://www.facebook.com/nikesportswear/photos/a.10151651770639114.1073741848.20825389113/10151651771174114/?type=3,https://www.facebook.com/nikesportswear/posts/10151651786194114,2013-06-19T21:25:13+0000,photo,Nike Air Pegasus OG Pack,20825389113_10151651771174114,164,170,NONE,170,FALSE,FALSE,chronological,10,FALSE,,
"A one piece denim upper featuring a laser etched swoosh and supple leather lining highlight this premium, off court lifestyle look. Drops worldwide June 22nd.",https://www.facebook.com/nikesportswear/photos/a.10151645374694114.1073741847.20825389113/10151645377014114/?type=3,https://www.facebook.com/nikesportswear/posts/10151645403064114,2013-06-16T21:06:55+0000,photo,LeBron X EXT - Denim,20825389113_10151645377014114,222,314,NONE,314,FALSE,FALSE,chronological,10,FALSE,,
Air is in the eye of the beholder.   youtu.be/DXUm5p8VqDk,http://youtu.be/DXUm5p8VqDk,https://www.facebook.com/nikesportswear/posts/10151639099994114,2013-06-13T16:28:28+0000,video,Nike Sportswear x Matt Stevens Present: #AIRMAX,20825389113_10151639099994114,39,253,NONE,253,FALSE,FALSE,chronological,5,FALSE,,
