message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
"Founded by 10 legends of the game, Nike F.C. is not a team. Itâ€™s a club.  It doesnâ€™t have a training ground.  Itâ€™s stolen the ball, broken through the wall, and kicked off in the tunnel. It will never play in a ClÃ¡sico or a Cup Final. .  The devil was its derby, its league in a shipâ€™s hull. It trained on a layover just for the hell of it. It took it to the next level and wrote the future. Welcome to 20 years of brilliant football.  Welcome to Nike F.C.  http://nike.com/nikefc",https://www.facebook.com/nikesportswear/photos/a.10152322040889114.1073741927.20825389113/10152322040939114/?type=3,https://www.facebook.com/nikesportswear/posts/10152322047474114,2014-04-11T18:22:22+0000,photo,The Story of Nike F.C.,20825389113_10152322040939114,27,41,NONE,41,FALSE,FALSE,chronological,2,FALSE,,
A full circle in five colors. Each design in the latest Blazer Vintage pack employs a premium suede upper with ostrich leather accents.  Available beginning 4.11 at select Nike Sportswear retailers.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152320120814114/?type=3,https://www.facebook.com/nikesportswear/posts/10152320121014114:0,2014-04-10T19:48:59+0000,photo,Timeline Photos,20825389113_10152320120814114,229,2939,NONE,2939,FALSE,FALSE,chronological,74,FALSE,,
"Since its inception, Nike F.C. has not simply played the game. It has lived it. Welcome to 20 years of brilliant football.  Welcome to Nike F.C.  http://nike.com/nikefc",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152317691959114/?type=3,https://www.facebook.com/nikesportswear/posts/10152317692544114:0,2014-04-09T14:58:45+0000,photo,Timeline Photos,20825389113_10152317691959114,14,454,NONE,454,FALSE,FALSE,chronological,9,FALSE,,
"The 2014 Summer Nike x Liberty Collection blends the heritage of sport with traditional English styling. Comprised of two packs, each with four distinctly patterned designs, the Collection is the latest in a storied series of collaborations with one of London's premier boutiques.   Available exclusively at Liberty London on April 7th and at select retailers worldwide beginning in early May.   Explore the 2014 Summer Nike x Liberty Collection: http://swoo.sh/PmWiPM",https://www.facebook.com/nikesportswear/photos/a.10152307245244114.1073741926.20825389113/10152307245739114/?type=3,https://www.facebook.com/nikesportswear/posts/10152307264379114,2014-04-04T16:47:48+0000,photo,Straight From London: The 2014 Summer Liberty Collection,20825389113_10152307245739114,102,259,NONE,259,FALSE,FALSE,chronological,10,FALSE,,
Fit for the King. The LeBron XI EXT Suede blends signature styling with a premium suede upper. Available April 10th at http://nike.com/sportswear.  Take a closer look at the first LeBron XI EXT Suede: http://swoo.sh/1grLfuI,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152305932774114/?type=3,https://www.facebook.com/nikesportswear/posts/10152305932834114:0,2014-04-03T23:48:42+0000,photo,Timeline Photos,20825389113_10152305932774114,134,1595,NONE,1595,FALSE,FALSE,chronological,34,FALSE,,
"A free spirit cannot be tamed. Every step tells a story. Every stride breaks a boundary. A free spirit might not know where itâ€™s headed, so long as itâ€™s ahead.   A decade after Nike Free revolutionized running, the Nike Free OG captures its heritage with a perforated upper, reflective accents, and a Nike Free outsole. Available beginning in April.    Explore the Nike Free OG: http://swoo.sh/1gITV4E",https://www.facebook.com/nikesportswear/photos/a.10152301615599114.1073741925.20825389113/10152301616084114/?type=3,https://www.facebook.com/nikesportswear/posts/10152301671729114,2014-04-01T20:16:39+0000,photo,Free Your Feet: The Nike Free OG,20825389113_10152301616084114,65,141,NONE,141,FALSE,FALSE,ranked,0,FALSE,,
"What feels better than kicking your shoes off? Keeping them on. Introducing the Air Max Breathe Collection.   Designed to keep your feet free from the summer heat, each style in the Air Max Breathe Collection employs open mesh uppers, taped seams, elastic laces, soft heel counters, and, specifically tailored for the Air Max 90, natural-motion tooling.   Explore the Air Max Breathe Collection: http://swoo.sh/1jR5Yji",https://www.facebook.com/nikesportswear/photos/a.10152299543674114.1073741924.20825389113/10152299544299114/?type=3,https://www.facebook.com/nikesportswear/posts/10152299573369114,2014-03-31T20:18:46+0000,photo,Let it Breathe: The Air Max Breathe Collection,20825389113_10152299544299114,61,289,NONE,289,FALSE,FALSE,chronological,17,FALSE,,
What a day. Let's do it again next year. 3.26. #airmax,https://www.facebook.com/nikesportswear/photos/a.10152290890804114.1073741923.20825389113/10152290889654114/?type=3,https://www.facebook.com/nikesportswear/posts/10152290890819114:0,2014-03-27T20:37:04+0000,photo,Mobile Uploads,20825389113_10152290889654114,146,2611,NONE,2611,FALSE,FALSE,chronological,40,FALSE,,
"March 26, 1987 marked the beginning of a revolution. The introduction of the Air Max 1 forever changed footwear with its window to the sole. Air was now visible and your shoes became a refection of you. Over the past twenty-seven years, it's been remixed and re-imagined, repurposed and reinvented. And now, the original gets remade.   Celebrate the revolution. Honor an icon. The Air Max 1 Air Max Day QS is now available at select retailers.   Explore the heritage of Air Max: www.nike.com/airmax",https://www.facebook.com/nikesportswear/photos/a.10152288287029114.1073741922.20825389113/10152288287084114/?type=3,https://www.facebook.com/nikesportswear/posts/10152288297359114,2014-03-26T16:18:40+0000,photo,Honor an icon. Celebrate Air Max Day.,20825389113_10152288287084114,170,417,NONE,417,FALSE,FALSE,chronological,83,FALSE,,
"The Air Max 360 is the realization of Nikeâ€™s initial vision of running on air. A dream achieved, a goal accomplished. The flexible, thermoformed Air unit was met with a laser-cut upper that drew inspiration from the original Air Max's red and white colorway.  What began as a simple experiment in cushioning continues to shape on-track performance and street styling. From no Air to the 360 effect, weâ€™ve come full circle.",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152286328449114/?type=3,https://www.facebook.com/nikesportswear/posts/10152286328844114:0,2014-03-25T20:32:59+0000,photo,Timeline Photos,20825389113_10152286328449114,116,1546,NONE,1546,FALSE,FALSE,chronological,28,FALSE,,
"The shiny suit era, as it became known as on the streets, is remembered for an unrivaled sense of flamboyance. Accordingly, the Air Max 97 drew inspiration from the times and delivered more Air than ever before in a sleek, metallic silver silhouette. For the first time, the Air unit spanned the whole length of your foot. #airmax",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152283371544114/?type=3,https://www.facebook.com/nikesportswear/posts/10152283371989114:0,2014-03-24T17:02:05+0000,photo,Timeline Photos,20825389113_10152283371544114,46,947,NONE,947,FALSE,FALSE,chronological,26,FALSE,,
"Ahead of its time in form, function, and fashion, the Air Max 95 drew design inspiration from the human anatomy â€“ namely, the spine, ribs, ligaments, and muscles. Huge applications of visible Air in the heel and forefoot were masked by a mostly grey upper with pops of Neon Yellow. #airmax",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152281310249114/?type=3,https://www.facebook.com/nikesportswear/posts/10152281310739114:0,2014-03-23T21:13:26+0000,photo,Timeline Photos,20825389113_10152281310249114,100,1769,NONE,1769,FALSE,FALSE,chronological,31,FALSE,,
1993 was all about maxing out the concept of â€œmax Air.â€ù And a new maximum was certainly reached. Blow-molded breakthroughs in design afforded room for 270 degrees of visible comfort. The result was a bigger-than-ever Air unit that carried on the heritage of #airmax.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152278246239114/?type=3,https://www.facebook.com/nikesportswear/posts/10152278246809114:0,2014-03-22T16:33:48+0000,photo,Timeline Photos,20825389113_10152278246239114,41,1043,NONE,1043,FALSE,FALSE,chronological,13,FALSE,,
"How do you fit even more Air into a shoe with â€œlungsâ€ù eager for more? Start at the bottom â€“ literally. The design squad behind the Air Max 180, led by Tinker Hatfield, took it beneath the sole for 180 degrees of visibility and 50% more Air than ever before.",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152277043994114/?type=3,https://www.facebook.com/nikesportswear/posts/10152277044214114:0,2014-03-22T00:56:23+0000,photo,Timeline Photos,20825389113_10152277043994114,54,1524,NONE,1524,FALSE,FALSE,chronological,15,FALSE,,
"Big window. Bigger impact. The Air Max BW took the AM 90â€™s promise of â€œmoreâ€ù to another level: More Air. More support. More padding. The bigger silhouette also screamed more attitude. As did the lead design, Persian Violet, which would join Infrared as one of the most recognizable #airmax colorways to date.",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152276236849114/?type=3,https://www.facebook.com/nikesportswear/posts/10152276237034114:0,2014-03-21T16:45:05+0000,photo,Timeline Photos,20825389113_10152276236849114,133,1970,NONE,1970,FALSE,FALSE,chronological,30,FALSE,,
"Innovation meets Infrared. A new decade presented Nike designers with new challenges â€“ and new opportunities. The reinvention of #airmax quickly became centered around the idea of fitting more Air. The addition was neatly packaged in between, what at the time was known as, Radiant Red accents.   Soon, Radiant Red would become known as Infrared, and evolve into the most iconic colorway in the history of footwear. Bold statement? Call it what you will, the AM 90 Infrared is forever etched in the collective memory of sneakerheads.",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152274297599114/?type=3,https://www.facebook.com/nikesportswear/posts/10152274297854114:0,2014-03-20T16:47:30+0000,photo,Timeline Photos,20825389113_10152274297599114,129,1893,NONE,1893,FALSE,FALSE,chronological,27,FALSE,,
"Not only would Air get better, itâ€™d get lighter. Just two years after the original, Tinker Hatfield threw the adage, â€œif it ainâ€™t broke, donâ€™t fix it,â€ù out the window â€“ along with much of the shoeâ€™s bulk. The Air Max Light maintained the now-iconic #airmax styling while shaving weight for a sleeker look and slimmer feel.",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152272470144114/?type=3,https://www.facebook.com/nikesportswear/posts/10152272470294114:0,2014-03-19T18:22:16+0000,photo,Timeline Photos,20825389113_10152272470144114,16,420,NONE,420,FALSE,FALSE,chronological,7,FALSE,,
"Can we talk about the Air Max 1? After all, it's more than a shoe. It marked the beginning of a revolution. The result of years of research and work by engineer Frank Rudy, then-developer Mark Parker, and designer Tinker Hatfield would go onto change the course of footwear with its visible Air unit and bold pops of red and white.   And it would only get better. #airmax",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152270007039114/?type=3,https://www.facebook.com/nikesportswear/posts/10152270007289114:0,2014-03-18T16:22:50+0000,photo,Timeline Photos,20825389113_10152270007039114,80,1725,NONE,1725,FALSE,FALSE,chronological,17,FALSE,,
"On March 26, 1987, the Air Max 1 was introduced, forever changing footwear in the process. Runners were hooked. The world was intrigued. And when the marathons ended, the revolution carried onward.  Twenty seven years later, the legend of Air Max continues to spread, across borders and through boundaries. But it all started with One. On March 26, celebrate the birth of an icon. Lace up your favorite pair, wear your Air, and share it with the world to see with #airmax.",https://www.facebook.com/nikesportswear/videos/10152267071789114/,https://www.facebook.com/nikesportswear/videos/10152267071789114/,2014-03-17T16:03:34+0000,video,Air Max Day. March 26. Wear Your Air.,20825389113_10152267071789114,497,1146,NONE,1146,FALSE,FALSE,chronological,56,FALSE,,
"From the runway to Uptown, creative Riccardo Tisci and the Air Force 1 are staples in contemporary style. Presenting the Nike + R.T. Air Force 1 Collection. Available soon at select retailers.   Explore the Nike + R.T. Air Force 1 Collection: http://nike.com/af1rt",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152262303679114/?type=3,https://www.facebook.com/nikesportswear/posts/10152262303799114:0,2014-03-14T20:15:06+0000,photo,Timeline Photos,20825389113_10152262303679114,53,1070,NONE,1070,FALSE,FALSE,chronological,17,FALSE,,
"To know where youâ€™re going, you must first know where youâ€™ve gone. Today, we celebrate ten years of Nike Free by taking another two steps forward. Introducing the Nike Free Breathe.   The Nike Free Breathe builds on the notion that bare is better with an open mesh upper for extra breathability. A reinforced heel and articulated tongue ensure a snug fit without restricting your natural motion. Flexible. Lightweight. Cool. Welcome to the future of Free. Explore the new Nike Free Breathe: http://swoo.sh/1nn1Edh",https://www.facebook.com/nikesportswear/photos/a.10152259799334114.1073741920.20825389113/10152259799789114/?type=3,https://www.facebook.com/nikesportswear/posts/10152259832419114,2014-03-13T17:59:32+0000,photo,The Future of Free: Nike Free Breathe,20825389113_10152259799789114,67,109,NONE,109,FALSE,FALSE,chronological,4,FALSE,,
An ace by Agassi. The Air Tech Challenge II Clay Blue drops March 22nd at www.nike.com/sportswear.  For more details on the Air Tech Challenge II: http://swoo.sh/1cRkSxx,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152255518209114/?type=3,https://www.facebook.com/nikesportswear/posts/10152255518994114:0,2014-03-11T16:06:05+0000,photo,Timeline Photos,20825389113_10152255518209114,148,2147,NONE,2147,FALSE,FALSE,chronological,32,FALSE,,
Stay springtime fresh in our latest Kicks of the Week: the KD VI Ext. Floral. Available March 15th.   Explore the KD VI Ext. Floral: http://swoo.sh/1cqR004,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152254115519114/?type=3,https://www.facebook.com/nikesportswear/posts/10152254115814114:0,2014-03-10T20:58:15+0000,photo,Timeline Photos,20825389113_10152254115519114,136,1919,NONE,1919,FALSE,FALSE,chronological,39,FALSE,,
Six cities. Six perspectives. Six designs. The women's LunarElite Sky Hi City Pack lands at select Nike Sportswear retailers beginning March 29th.   Find out which color represents which city: http://swoo.sh/1fQngdY,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152249354229114/?type=3,https://www.facebook.com/nikesportswear/posts/10152249354284114:0,2014-03-08T23:02:04+0000,photo,Timeline Photos,20825389113_10152249354229114,55,881,NONE,881,FALSE,FALSE,chronological,15,FALSE,,
From 1987 with love. The Air Max 1 Premium adds buttery-soft suede to a game-changing silhouette. Available now: http://swoo.sh/1fHcMO1,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152242811319114/?type=3,https://www.facebook.com/nikesportswear/posts/10152242811369114:0,2014-03-05T20:36:03+0000,photo,Timeline Photos,20825389113_10152242811319114,49,1524,NONE,1523,FALSE,FALSE,chronological,18,FALSE,,
"Kicks of the Week: The Air Max 1 Premium, with buttery soft suede and iconic #airmax detailing, is now available in select colors: http://swoo.sh/1dUOla0",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152238396459114/?type=3,https://www.facebook.com/nikesportswear/posts/10152238396549114:0,2014-03-03T22:16:31+0000,photo,Timeline Photos,20825389113_10152238396459114,89,1767,NONE,1766,FALSE,FALSE,chronological,24,FALSE,,
It starts with One. The Air Foamposite One in metallic silver and volt drops March 1st at http://nike.com/sportswear.    Get the story behind the latest Kicks of the Week: http://swoo.sh/1ec8rk1,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152223404799114/?type=3,https://www.facebook.com/nikesportswear/posts/10152223405399114:0,2014-02-24T22:14:52+0000,photo,Timeline Photos,20825389113_10152223404799114,67,1009,NONE,1009,FALSE,FALSE,chronological,21,FALSE,,
One legacy deserves another. Presenting the latest Nike Tiempo '94 Pack: http://swoo.sh/1f1kQTu  Available February 23rd at www.nike.com/sportswear.,https://www.facebook.com/nikesportswear/photos/a.10152215835734114.1073741919.20825389113/10152216936729114/?type=3,https://www.facebook.com/nikesportswear/posts/10152216939554114,2014-02-21T23:50:52+0000,photo,Tiempo '94 Pack: Made by Materazzi,20825389113_10152216936729114,54,77,NONE,77,FALSE,FALSE,chronological,3,FALSE,,
Come correct when you step off the pitch. The Tiempo '94 in green is now available: http://swoo.sh/1oNXg59,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152209983189114/?type=3,https://www.facebook.com/nikesportswear/posts/10152209983259114:0,2014-02-18T20:10:34+0000,photo,Timeline Photos,20825389113_10152209983189114,43,967,NONE,967,FALSE,FALSE,chronological,33,FALSE,,
Our latest Kicks of the Week bring camo into the concrete jungle. The KD VI Lifestyle drops February 22nd at http://nike.com/sportswear.  Get the story behind the latest KD VI Lifestyle design: http://swoo.sh/1nHzHb0,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152207110884114/?type=3,https://www.facebook.com/nikesportswear/posts/10152207110949114:0,2014-02-17T20:01:08+0000,photo,Timeline Photos,20825389113_10152207110884114,115,1136,NONE,1136,FALSE,FALSE,chronological,17,FALSE,,
Rocking red all day. The Tiempo '94 is now available in select colors: http://swoo.sh/1kHSyFA,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152200163149114/?type=3,https://www.facebook.com/nikesportswear/posts/10152200163379114:0,2014-02-14T21:45:10+0000,photo,Timeline Photos,20825389113_10152200163149114,78,1291,NONE,1291,FALSE,FALSE,chronological,23,FALSE,,
Inspired by the Year of the Horse. Just for her. The Air Max 1 YOTH arrives February 22nd at http://nike.com/sportswear.   Get the story on the 2014 Women's YOTH Pack: http://swoo.sh/1orhHon,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152197498949114/?type=3,https://www.facebook.com/nikesportswear/posts/10152197501279114:0,2014-02-13T21:54:14+0000,photo,Timeline Photos,20825389113_10152197498949114,59,1340,NONE,1340,FALSE,FALSE,chronological,27,FALSE,,
Tiempo Tuesday is in full effect. Available now in select colors: http://swoo.sh/1jyO83A,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152192815594114/?type=3,https://www.facebook.com/nikesportswear/posts/10152192820429114:0,2014-02-11T19:24:07+0000,photo,Timeline Photos,20825389113_10152192815594114,148,1959,NONE,1959,FALSE,FALSE,chronological,32,FALSE,,
All eyes are on New York City -- again. The LunarElite Sky Hi NYC drops tomorrow at 2:12pm PST at http://nike.com/sportswear.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152177788874114/?type=3,https://www.facebook.com/nikesportswear/posts/10152177791374114:0,2014-02-05T01:46:12+0000,photo,Timeline Photos,20825389113_10152177788874114,78,596,NONE,595,FALSE,FALSE,chronological,31,FALSE,,
Pledge your allegiance. Defy the elements. The USA-inspired LunarTerra Arktos drops 2.7 at www.nike.com/sportswear.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152174966624114/?type=3,https://www.facebook.com/nikesportswear/posts/10152174972984114:0,2014-02-03T23:24:39+0000,photo,Timeline Photos,20825389113_10152174966624114,212,2556,NONE,2556,FALSE,FALSE,chronological,41,FALSE,,
Comfort you can see. Air you can wear. Get ready for Air Max 90 Ice. Available February 21st at www.nike.com/sportswear.,https://www.facebook.com/nikesportswear/videos/10152167091384114/,https://www.facebook.com/nikesportswear/videos/10152167091384114/,2014-01-31T18:30:14+0000,video,Air Max 90 Ice,20825389113_10152167091384114,118,694,NONE,694,FALSE,FALSE,chronological,28,FALSE,,
"In honor of this year's basketball festivities, the Crescent City Collection celebrates the characteristics that make New Orleans different from anyplace else in the world: the food, culture and distinctive wildlife. These three qualities take center stage on the Flystepper 2K3, Air Up â€™14, and Air Force 1 Low CMFT.  The Crescent City Collection drops 2.13 at www.nike.com/sportswear.  Get the scoop before the hardwood showdown: http://swoo.sh/1jL7Xof",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152162904769114/?type=3,https://www.facebook.com/nikesportswear/posts/10152162904819114:0,2014-01-29T23:44:04+0000,photo,Timeline Photos,20825389113_10152162904769114,100,1425,NONE,1425,FALSE,FALSE,chronological,27,FALSE,,
One elevated icon. One sophisticated take. The Free Run 2 SneakerBoot Premium drops February 2nd at http://nike.com/sportswear.  Take a closer look at the Free Run 2 SneakerBoot Premium: http://swoo.sh/1negaS1,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152160367719114/?type=3,https://www.facebook.com/nikesportswear/posts/10152160367989114:0,2014-01-28T19:27:04+0000,photo,Timeline Photos,20825389113_10152160367719114,116,1673,NONE,1673,FALSE,FALSE,chronological,21,FALSE,,
"The Nike Knows Collection draws inspiration from an era when winning was the motive and swagger was a must. An ode to the attitude and ability of cross-training, football, and baseball, the Collection showcases a variety of footwear and apparel; all representing the new Golden Age of sport style.   Now available at http://nike.com/sportswear.  Explore the Nike Knows Collection: http://swoo.sh/1gjRiHR",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152158699009114/?type=3,https://www.facebook.com/nikesportswear/posts/10152158700169114:0,2014-01-27T23:11:50+0000,photo,Timeline Photos,20825389113_10152158699009114,151,1050,NONE,1050,FALSE,FALSE,chronological,22,FALSE,,
The future of Air Max has arrived. Air Max Lunar90 is available at http://nike.com/sportswear.   Explore men's Air Max Lunar90: http://swoo.sh/1bhM0DA Explore women's Air Max Lunar90: http://swoo.sh/1cXvews,https://www.facebook.com/nikesportswear/videos/10152147714744114/,https://www.facebook.com/nikesportswear/videos/10152147714744114/,2014-01-22T19:54:47+0000,video,Air Max Lunar90: This Is Air Superiority,20825389113_10152147714744114,111,721,NONE,721,FALSE,FALSE,chronological,36,FALSE,,
Hot like lava. Our Kicks of the Week are back like they never left. The Air Tech Challenge II returns 1.24 to http://nike.com/sportswear.     Explore the Air Tech Challenge II: http://swoo.sh/1ikvQlW,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152145578834114/?type=3,https://www.facebook.com/nikesportswear/posts/10152145603634114:0,2014-01-21T20:41:52+0000,photo,Timeline Photos,20825389113_10152145578834114,165,2041,NONE,2040,FALSE,FALSE,chronological,33,FALSE,,
"Celebrating two of the finest football dynasties in the world, the Brazilian Football Confederation (CBF) and the French Football Federation (FFF), comes the Tiempo '94 CBF and FFF Pack. Available 1.22 at http://nike.com/sportswear.  Explore the Tiempo '94 CBF and FFF Pack: http://swoo.sh/1hzoo3G",https://www.facebook.com/nikesportswear/photos/a.10152137826894114.1073741917.20825389113/10152137827279114/?type=3,,2014-01-17T23:27:38+0000,photo,Tiempo '94 Mid: CBF and FFF Pack,20825389113_10152137827279114,44,164,NONE,164,FALSE,FALSE,chronological,7,FALSE,,
"The Nike Knows Collection is inspired by the golden age; an era when winning the motive and swagger was a must. The Collection celebrates and pays homage to the cultural excitement of cross training, the shattering of baseball bats over home plate, and the invention of new dances in the end zone.   Over two seasons, no league in the world has better embodied the spirit of Nike Knows than the Nike Football Society (NFS). Each Sunday, athletes gather under the Manhattan Bridge to flash their ability and attitude. The recreational league has become a place for spirited competition, relentless swagger, and the exchange of new ideas. Welcome to gameday in New York City.  Explore the Nike Knows Collection: http://swoo.sh/1arCcbo  Available 1.27 at http://nike.com/sportwear.",https://www.facebook.com/nikesportswear/photos/a.10152134400769114.1073741916.20825389113/10152134401179114/?type=3,,2014-01-16T14:14:52+0000,photo,Nike Knows: Seven on Seven,20825389113_10152134401179114,12,51,NONE,51,FALSE,FALSE,ranked,0,FALSE,,
"The 2014 BHM Collection was designed under the theme, Sport Royalty, to honor Nikeâ€™s kings and queens of sport: LeBron James, Carmelo Anthony, Allyson Felix, Maya Moore and Ishod Wair.   The new royalty do not reach for the crown; they put in the work and claim it. In cities everywhere, they pursue of a new era of leadership every day. For the kings and queens of our communities, each challenge holds the opportunity to honor the past, by holding to principles more valuable than gold. The mission is clear. Answer the call. Earn the crown.   All styles will be available beginning February 1st on http://nike.com/sportswear and at select retailers worldwide.",https://www.facebook.com/nikesportswear/photos/a.10152132438209114.1073741915.20825389113/10152132438554114/?type=3,https://www.facebook.com/nikesportswear/posts/10152132443174114,2014-01-15T17:49:00+0000,photo,The 2014 BHM Collection,20825389113_10152132438554114,67,317,NONE,317,FALSE,FALSE,chronological,23,FALSE,,
