message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
,https://www.facebook.com/UAFreedom/photos/a.102967963095126.2195.101332213258701/1020818951310018/?type=3,https://www.facebook.com/Underarmour/posts/10153670840891287,2015-11-11T15:32:23+0000,photo,Under Armour Freedom,8741241286_10153670840891287,,400,NONE,400,FALSE,FALSE,ranked,7,FALSE,,
"""The will must be stronger than the skill."" - Muhammad Ali  #RuleYourself #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153667697371287/?type=3,https://www.facebook.com/Underarmour/posts/10153667697371287:0,2015-11-09T18:08:28+0000,photo,Timeline Photos,8741241286_10153667697371287,63,508,NONE,507,FALSE,FALSE,ranked,9,FALSE,,
,https://www.facebook.com/uabasketball/videos/905511422830265/,https://www.facebook.com/Underarmour/posts/10153662395741287,2015-11-06T15:02:24+0000,video,Under Armour Basketball,8741241286_10153662395741287,,335,NONE,335,FALSE,FALSE,ranked,8,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/905515219496552/?type=3,https://www.facebook.com/Underarmour/posts/10153662395556287,2015-11-06T15:02:12+0000,photo,Under Armour Basketball,8741241286_10153662395556287,,520,NONE,520,FALSE,FALSE,ranked,21,FALSE,,
Greatness runs in the family.  The Muhammad Ali Collection is available now.  Explore the Muhammad Ali Collection: undrarmr.co/1kqjhZH,https://www.facebook.com/Underarmour/videos/10153657920416287/,https://www.facebook.com/Underarmour/videos/10153657920416287/,2015-11-03T22:12:52+0000,video,Under Armour | Muhammad Ali,8741241286_10153657920416287,4124,1703,NONE,1693,FALSE,FALSE,ranked,52,FALSE,,
â€œI done handcuffed lightning and thrown thunder in jail.â€ù - Muhammad Ali #RuleYourself #IWILL,https://www.facebook.com/Underarmour/videos/10153656272126287/,https://www.facebook.com/Underarmour/videos/10153656272126287/,2015-11-02T22:36:25+0000,video,,8741241286_10153656272126287,25,247,NONE,247,FALSE,FALSE,ranked,3,FALSE,,
"â€œIf your dreams donâ€™t scare you, they arenâ€™t big enough.â€ù - Muhammad Ali #RuleYourself #IWILL  The Muhammad Ali Collection launches 11/1 on UA.com and Brand Houses everywhere.",https://www.facebook.com/Underarmour/videos/10153650022366287/,https://www.facebook.com/Underarmour/videos/10153650022366287/,2015-10-30T15:06:55+0000,video,"Muhammad Ali | ""Dreams""",8741241286_10153650022366287,59,332,NONE,332,FALSE,FALSE,ranked,9,FALSE,,
You are the sum of all your training. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153648646186287/?type=3,https://www.facebook.com/Underarmour/posts/10153648646186287:0,2015-10-30T00:00:00+0000,photo,Timeline Photos,8741241286_10153648646186287,26,252,NONE,250,FALSE,FALSE,ranked,6,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/902014423179965/?type=3,https://www.facebook.com/Underarmour/posts/10153644761051287,2015-10-27T14:01:47+0000,photo,Under Armour Basketball,8741241286_10153644761051287,,717,NONE,715,FALSE,FALSE,ranked,26,FALSE,,
â€œFloat like a butterfly. Sting like a bee. You canâ€™t hit what your eyes donâ€™t see.â€ù Muhammad Ali #RuleYourself #IWILL,https://www.facebook.com/Underarmour/videos/10153643539586287/,https://www.facebook.com/Underarmour/videos/10153643539586287/,2015-10-26T19:55:27+0000,video,"Muhammad Ali | ""Butterfly""",8741241286_10153643539586287,3792,1537,NONE,1529,FALSE,FALSE,ranked,28,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.588253884556022.1073741843.240581242656623/900900656624675/?type=3,https://www.facebook.com/Underarmour/posts/10153640009066287,2015-10-24T19:13:48+0000,photo,Under Armour Basketball,8741241286_10153640009066287,,769,NONE,768,FALSE,FALSE,ranked,17,FALSE,,
Adriano left nothing to chance. He turned heads with a show of WILL. #SlayYourNextGiant  See more of Adrianoâ€™s story: http://undrarmr.co/1LAApH4,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153635108861287/?type=3,https://www.facebook.com/Underarmour/posts/10153635108861287:0,2015-10-21T22:00:04+0000,photo,Timeline Photos,8741241286_10153635108861287,5,231,NONE,231,FALSE,FALSE,ranked,2,FALSE,,
,https://www.facebook.com/uabasketball/photos/a.276454495735964.61108.240581242656623/899875173393890/?type=3,https://www.facebook.com/Underarmour/posts/10153634661021287,2015-10-21T17:31:35+0000,photo,Under Armour Basketball,8741241286_10153634661021287,,862,NONE,861,FALSE,FALSE,ranked,18,FALSE,,
"How long does it take to change the game? Hours? Days? Years? Decades?   Nahâ€_in this game, it only takes a secondâ€_or less. #LightTheGameUp",https://www.facebook.com/Underarmour/videos/10153632972441287/,https://www.facebook.com/Underarmour/videos/10153632972441287/,2015-10-20T16:02:00+0000,video,Curry Two | Flash Starring Stephen Curry & Jamie Foxx,8741241286_10153632972441287,188,626,NONE,625,FALSE,FALSE,ranked,51,FALSE,,
,https://www.facebook.com/Underarmour/photos/a.10150734632601287.459672.8741241286/10153632978791287/?type=3,https://www.facebook.com/Underarmour/posts/10153633011466287,2015-10-20T16:00:37+0000,photo,Under Armour's cover photo,8741241286_10153632978791287,34,1112,NONE,1110,FALSE,FALSE,ranked,15,FALSE,,
Thereâ€™s no time for Memphis Depay to pat himself on the back. Heâ€™s just getting started. #SlayYourNextGiant  http://undrarmr.co/1MPQDN8,https://www.facebook.com/Underarmour/videos/10153631393906287/,https://www.facebook.com/Underarmour/videos/10153631393906287/,2015-10-19T19:31:22+0000,video,Slay Your Next Giant - Memphis Depay,8741241286_10153631393906287,23,238,NONE,238,FALSE,FALSE,ranked,5,FALSE,,
Our Monday Motivation. The original hype man Muhammad Ali. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/videos/10153631067606287/,https://www.facebook.com/Underarmour/videos/10153631067606287/,2015-10-19T16:06:01+0000,video,,8741241286_10153631067606287,209,477,NONE,477,FALSE,FALSE,ranked,7,FALSE,,
"Anyone can start, but the best never stop.   Join the #RuleYourself Challenge: undrarmr.co/1LS8wMf #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153626328901287/?type=3,https://www.facebook.com/Underarmour/posts/10153626328901287:0,2015-10-16T15:00:06+0000,photo,Timeline Photos,8741241286_10153626328901287,20,291,NONE,291,FALSE,FALSE,ranked,3,FALSE,,
"On or off the field, a goalkeeperâ€™s mission never changes. #SlayYourNextGiant  See more of Eduardoâ€™s story: http://undrarmr.co/1GHl3dX",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153623279116287/?type=3,https://www.facebook.com/Underarmour/posts/10153623279116287:0,2015-10-14T17:55:03+0000,photo,Timeline Photos,8741241286_10153623279116287,7,247,NONE,247,FALSE,FALSE,ranked,2,FALSE,,
Excuses arenâ€™t useful when youâ€™re the last line of defense. #SlayYourNextGiant  http://undrarmr.co/1LAApH4,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153618396651287/?type=3,https://www.facebook.com/Underarmour/posts/10153618396651287:0,2015-10-12T20:00:05+0000,photo,Timeline Photos,8741241286_10153618396651287,7,194,NONE,192,FALSE,FALSE,ranked,3,FALSE,,
Compete in the Rule Yourself challenge and join elite Under Armour athletes in getting better. #RuleYourself #IWILL,http://undrarmr.co/1jkbJIa,https://www.facebook.com/Underarmour/posts/10153617711256287,2015-10-12T13:56:20+0000,link,Sign Up for the Rule Yourself Challenge,8741241286_10153617711256287,13,261,NONE,261,FALSE,FALSE,ranked,4,FALSE,,
Welcome to the family!  Itâ€™s official! Wisconsin Badgers will be outfitted by the worldâ€™s most innovative performance brand starting 7.1.16. #ProtectThisHouse #IWILL #TeamUA,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153611446226287/?type=3,https://www.facebook.com/Underarmour/posts/10153611446226287:0,2015-10-09T18:01:30+0000,photo,Timeline Photos,8741241286_10153611446226287,87,661,NONE,661,FALSE,FALSE,ranked,20,FALSE,,
"Where most see an unfair advantage, Oswaldo sees a giant to slay. #SlayYourNextGiant  http://undrarmr.co/1LAApH4",,https://www.facebook.com/Underarmour/posts/10153609551536287,2015-10-08T20:00:02+0000,status,,8741241286_10153609551536287,3,83,NONE,83,FALSE,FALSE,ranked,0,FALSE,,
The training all off-season has led to tonight.  Drop the puck. #RuleYourself,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153607986316287/?type=3,https://www.facebook.com/Underarmour/posts/10153607986316287:0,2015-10-07T22:00:07+0000,photo,Timeline Photos,8741241286_10153607986316287,10,398,NONE,398,FALSE,FALSE,ranked,2,FALSE,,
Older brothers have a head start. Theyâ€™re bigger & faster. But Oswaldo saw a worthy challenge. #SlayYourNextGiant  http://undrarmr.co/1FVlDcU,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153606290091287/?type=3,https://www.facebook.com/Underarmour/posts/10153606290091287:0,2015-10-06T20:11:09+0000,photo,Timeline Photos,8741241286_10153606290091287,4,190,NONE,190,FALSE,FALSE,ranked,4,FALSE,,
Winning 2 Majors in 1 year only fuels Jordan Spieth to make each shot his very best. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153599176586287/?type=3,https://www.facebook.com/Underarmour/posts/10153599176586287:0,2015-10-02T13:18:26+0000,photo,Timeline Photos,8741241286_10153599176586287,16,441,NONE,441,FALSE,FALSE,ranked,6,FALSE,,
Thereâ€™s nothing like family.  Proud to carry on the tradition of Auburn Tigers for another decade. #TeamUA #WarEagle,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153598215636287/?type=3,https://www.facebook.com/Underarmour/posts/10153598215636287:0,2015-10-01T21:57:52+0000,photo,Mobile Uploads,8741241286_10153598215636287,38,464,NONE,464,FALSE,FALSE,ranked,5,FALSE,,
There are giants to slay. And nothing will stand in Thomas' way. #SlayYourNextGiant  http://undrarmr.co/1LAApH4,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153597725376287/?type=3,https://www.facebook.com/Underarmour/posts/10153597725376287:0,2015-10-01T16:00:04+0000,photo,Timeline Photos,8741241286_10153597725376287,2,148,NONE,148,FALSE,FALSE,ranked,0,FALSE,,
"On June 30, Misty Copeland became the 1st African American Principal Dancer at American Ballet Theatre. #RuleYourself #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153596231091287/?type=3,https://www.facebook.com/Underarmour/posts/10153596231091287:0,2015-09-30T17:06:08+0000,photo,Timeline Photos,8741241286_10153596231091287,116,394,NONE,393,FALSE,FALSE,ranked,4,FALSE,,
"After Stephen Curry broke records, was named MVP and won the finals... he got right back to work. #RuleYourself #IWILL",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153594381706287/?type=3,https://www.facebook.com/Underarmour/posts/10153594381706287:0,2015-09-29T19:00:00+0000,photo,Timeline Photos,8741241286_10153594381706287,191,1219,NONE,1217,FALSE,FALSE,ranked,10,FALSE,,
From the 199th selection to MVP and 4-time champion. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153593050651287/?type=3,https://www.facebook.com/Underarmour/posts/10153593050651287:0,2015-09-28T17:38:17+0000,photo,Timeline Photos,8741241286_10153593050651287,180,808,NONE,808,FALSE,FALSE,ranked,23,FALSE,,
Proud to be the Official Training Partner of the Ares Program: http://undrarmr.co/1FCYUSL #JourneyToMars,https://www.facebook.com/Underarmour/videos/10153592716386287/,https://www.facebook.com/Underarmour/videos/10153592716386287/,2015-09-28T13:24:33+0000,video,UA x Ares Program,8741241286_10153592716386287,49,303,NONE,302,FALSE,FALSE,ranked,4,FALSE,,
"The Finishing Drive.  Congrats, Jordan Spieth.  2015 Tour Championship Winner & #FedExCup Champion.",https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153591764651287/?type=3,https://www.facebook.com/Underarmour/posts/10153591764651287:0,2015-09-27T21:36:55+0000,photo,Timeline Photos,8741241286_10153591764651287,57,472,NONE,472,FALSE,FALSE,ranked,9,FALSE,,
"Big or Small, Something Stands in Your Way. #SlayYourNextGiant  http://undrarmr.co/1Os7VAN",https://www.facebook.com/Underarmour/videos/10153582347071287/,https://www.facebook.com/Underarmour/videos/10153582347071287/,2015-09-22T13:05:32+0000,video,Slay Your Next Giant,8741241286_10153582347071287,40,302,NONE,302,FALSE,FALSE,ranked,5,FALSE,,
Ares III astronauts train 2.5 hours daily to avoid muscle loss and bone decay. #JourneyToMars undrarmr.co/1PhUEIv,https://www.facebook.com/Underarmour/videos/10153579658816287/,https://www.facebook.com/Underarmour/videos/10153579658816287/,2015-09-21T13:00:02+0000,video,,8741241286_10153579658816287,48,350,NONE,350,FALSE,FALSE,ranked,2,FALSE,,
,https://www.facebook.com/UnderArmourFootball/photos/a.197578406962633.62817.185673791486428/920606537993146/?type=3,https://www.facebook.com/Underarmour/posts/10153575004811287,2015-09-18T22:02:54+0000,photo,Under Armour Football,8741241286_10153575004811287,,224,NONE,224,FALSE,FALSE,ranked,1,FALSE,,
"After 180 days in space, strength can decrease between 11-17%. Be prepared: http://undrarmr.co/1KJ0zsb #JourneyToMars",https://www.facebook.com/Underarmour/videos/10153559934481287/,https://www.facebook.com/Underarmour/videos/10153559934481287/,2015-09-14T12:50:47+0000,video,UA x Ares Program,8741241286_10153559934481287,20,293,NONE,293,FALSE,FALSE,ranked,1,FALSE,,
Proud to add Jarryd Hayne to the Under Armour  roster. #TeamUA #ProtectThisHouse #IWILL Under Armour Australia,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153564673611287/?type=3,https://www.facebook.com/Underarmour/posts/10153564673611287:0,2015-09-13T21:45:03+0000,photo,Timeline Photos,8741241286_10153564673611287,80,644,NONE,643,FALSE,FALSE,ranked,20,FALSE,,
"From underdog to champion, Tom Brady never stops working. #RuleYourself #IWILL",https://www.facebook.com/Underarmour/videos/10153558502196287/,https://www.facebook.com/Underarmour/videos/10153558502196287/,2015-09-11T01:50:42+0000,video,Tom Brady | Rule Yourself,8741241286_10153558502196287,1840,2092,NONE,2088,FALSE,FALSE,ranked,269,FALSE,,
Official Training Partner of the Ares Program. #JourneyToMars,https://www.facebook.com/Underarmour/videos/10153553775726287/,https://www.facebook.com/Underarmour/videos/10153553775726287/,2015-09-09T13:00:00+0000,video,UA x Ares Program,8741241286_10153553775726287,326,2340,NONE,2340,FALSE,FALSE,ranked,54,FALSE,,
Take a look back at the fifth and final stop on the #UARoadshow featuring Stephen Curry.  Full video: https://youtu.be/qwI7z9r8a9A,https://www.facebook.com/Underarmour/videos/10153553007386287/,https://www.facebook.com/Underarmour/videos/10153553007386287/,2015-09-08T15:48:34+0000,video,,8741241286_10153553007386287,35,324,NONE,324,FALSE,FALSE,ranked,3,FALSE,,
The laws of physics were made to be broken. September 9 #JourneyToMars,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153552669691287/?type=3,https://www.facebook.com/Underarmour/posts/10153552669691287:0,2015-09-08T13:00:03+0000,photo,Timeline Photos,8741241286_10153552669691287,12,422,NONE,422,FALSE,FALSE,ranked,6,FALSE,,
Grand opening. Grand closing.  Stephen Curry cuts the ribbon and opens our new Brand House in Shanghai for the grand finale of the #UARoadshow,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153552460921287/?type=3,https://www.facebook.com/Underarmour/posts/10153552460921287:0,2015-09-08T10:16:46+0000,photo,Mobile Uploads,8741241286_10153552460921287,75,869,NONE,867,FALSE,FALSE,ranked,11,FALSE,,
"On Day 4 of the #UARoadshow, Stephen Curry travels to Chongqing and goes 1-on-1 with a special Fan.   Full : http://youtu.be/r0l1G8bUe20",https://www.facebook.com/Underarmour/videos/10153551539346287/,https://www.facebook.com/Underarmour/videos/10153551539346287/,2015-09-07T21:49:37+0000,video,,8741241286_10153551539346287,68,521,NONE,521,FALSE,FALSE,ranked,4,FALSE,,
NASA wanted him. We got him. September 9. #JourneyToMars,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153550462431287/?type=3,https://www.facebook.com/Underarmour/posts/10153550462431287:0,2015-09-07T13:02:01+0000,photo,Timeline Photos,8741241286_10153550462431287,8,531,NONE,531,FALSE,FALSE,ranked,2,FALSE,,
"Day 3 of the #UARoadshow tipped off in Beijing, where the MVP Stephen Curry, along with our CEO Kevin Plank, celebrated the exclusive launch of his second signature shoe, the #CurryTwo, in China.  Next stop: Chongqing.",https://www.facebook.com/Underarmour/videos/10153549455646287/,https://www.facebook.com/Underarmour/videos/10153549455646287/,2015-09-07T03:05:18+0000,video,,8741241286_10153549455646287,42,430,NONE,430,FALSE,FALSE,ranked,4,FALSE,,
"Squad up. #UARoadshow  With the city of Beijing behind him, Stephen Curry snaps a quick #Usie.",https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153548436671287/?type=3,https://www.facebook.com/Underarmour/posts/10153548436671287:0,2015-09-06T16:43:37+0000,photo,Mobile Uploads,8741241286_10153548436671287,11,1038,NONE,1036,FALSE,FALSE,ranked,11,FALSE,,
Stephen Curry made history in the #CurryOne.   Get ready for the sequel.   The #CurryTwo has exclusively launched in Beijing. #UARoadshow,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153547981916287/?type=3,https://www.facebook.com/Underarmour/posts/10153547981916287:0,2015-09-06T11:52:15+0000,photo,Mobile Uploads,8741241286_10153547981916287,42,780,NONE,779,FALSE,FALSE,ranked,16,FALSE,,
The only way to lead is by example. Let your game do the talking.   The Best inspires the Next on the #UARoadshow,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153547668511287/?type=3,https://www.facebook.com/Underarmour/posts/10153547668511287:0,2015-09-06T07:31:30+0000,photo,Mobile Uploads,8741241286_10153547668511287,30,641,NONE,640,FALSE,FALSE,ranked,2,FALSE,,
"The more you put into the game, the more it gives back to you.  The MVP Stephen Curry holds court in Manila. #UARoadshow",https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153545343986287/?type=3,https://www.facebook.com/Underarmour/posts/10153545343986287:0,2015-09-05T10:53:52+0000,photo,Mobile Uploads,8741241286_10153545343986287,96,771,NONE,769,FALSE,FALSE,ranked,9,FALSE,,
"At this level, there is no greater stage.   Stephen Curry greets his fans for the first time in Manila. #UARoadshow",https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153545149761287/?type=3,https://www.facebook.com/Underarmour/posts/10153545149761287:0,2015-09-05T07:48:35+0000,photo,Mobile Uploads,8741241286_10153545149761287,53,572,NONE,570,FALSE,FALSE,ranked,7,FALSE,,
"Mabuhay, Manila. The champ is here. #UARoadshow",https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153545103811287/?type=3,https://www.facebook.com/Underarmour/posts/10153545103811287:0,2015-09-05T07:09:10+0000,photo,Mobile Uploads,8741241286_10153545103811287,52,780,NONE,779,FALSE,FALSE,ranked,11,FALSE,,
"On the first stop of the #UARoadshow the MVP Stephen Curry took over Tokyo.   Next stop: Manila, Philippines",https://www.facebook.com/Underarmour/videos/10153544821616287/,https://www.facebook.com/Underarmour/videos/10153544821616287/,2015-09-05T04:33:45+0000,video,,8741241286_10153544821616287,79,676,NONE,676,FALSE,FALSE,ranked,5,FALSE,,
The #UARoadshow is underway. Follow TeamUA on Snapchat for your backstage pass.,https://www.facebook.com/Underarmour/videos/10153543470311287/,https://www.facebook.com/Underarmour/videos/10153543470311287/,2015-09-04T15:35:11+0000,video,,8741241286_10153543470311287,23,444,NONE,444,FALSE,FALSE,ranked,0,FALSE,,
Fight through the challenge.  Andy Murray heads to the 3rd Round in #NYC.,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153541952491287/?type=3,https://www.facebook.com/Underarmour/posts/10153541952491287:0,2015-09-03T22:47:24+0000,photo,Timeline Photos,8741241286_10153541952491287,22,453,NONE,453,FALSE,FALSE,ranked,5,FALSE,,
Take the looks others ignore. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/videos/10153535588251287/,https://www.facebook.com/Underarmour/videos/10153535588251287/,2015-09-03T13:00:01+0000,video,Rule Yourself | Jordan Spieth,8741241286_10153535588251287,75,371,NONE,371,FALSE,FALSE,ranked,3,FALSE,,
The leagueâ€™s most unguardable player is ready to write the next chapter in his story. The #CurryTwo launches exclusively in China on Sept 6. #UARoadshow,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153539381051287/?type=3,https://www.facebook.com/Underarmour/posts/10153539381051287:0,2015-09-02T23:45:03+0000,photo,Mobile Uploads,8741241286_10153539381051287,242,1866,NONE,1862,FALSE,FALSE,ranked,54,FALSE,,
Move with purpose. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/videos/10153535576871287/,https://www.facebook.com/Underarmour/videos/10153535576871287/,2015-09-02T13:10:01+0000,video,Rule Yourself | Misty Copeland,8741241286_10153535576871287,117,406,NONE,406,FALSE,FALSE,ranked,6,FALSE,,
Just the beginning.   Andy Murray advances to Round 2 in #NYC.,https://www.facebook.com/Underarmour/photos/a.92677861286.118893.8741241286/10153537018496287/?type=3,https://www.facebook.com/Underarmour/posts/10153537018496287:0,2015-09-02T02:05:05+0000,photo,Timeline Photos,8741241286_10153537018496287,20,392,NONE,392,FALSE,FALSE,ranked,3,FALSE,,
Believe you can do all things. Work like you canâ€™t. #RuleYourself #IWILL,https://www.facebook.com/Underarmour/videos/10153535440251287/,https://www.facebook.com/Underarmour/videos/10153535440251287/,2015-09-01T13:47:33+0000,video,Rule Yourself | Stephen Curry,8741241286_10153535440251287,212,941,NONE,940,FALSE,FALSE,ranked,15,FALSE,,
The parade is over. Stephen Curry is ready to write his next chapter.  Follow his journey in Asia using #UAROADSHOW.,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153534175686287/?type=3,https://www.facebook.com/Underarmour/posts/10153534175686287:0,2015-09-01T00:03:55+0000,photo,Mobile Uploads,8741241286_10153534175686287,20,339,NONE,337,FALSE,FALSE,ranked,7,FALSE,,
Pack up. Lace up. Letâ€™s go. Itâ€™s a new season. We got your back. undrarmr.co/1NUZLxF #gotmyback,https://www.facebook.com/Underarmour/photos/a.10152521975821287.1073741932.8741241286/10153522138391287/?type=3,https://www.facebook.com/Underarmour/posts/10153522138391287:0,2015-08-26T20:12:50+0000,photo,Mobile Uploads,8741241286_10153522138391287,24,508,NONE,507,FALSE,FALSE,ranked,0,FALSE,,
