message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
#CHOOSEPOWER and let it rip. www.PUMA.com/evoPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153987643433216/?type=3,https://www.facebook.com/PUMA/posts/10153987643433216:0,2016-02-27T17:15:08+0000,photo,Timeline Photos,56470448215_10153987643433216,11,300,NONE,294,FALSE,FALSE,ranked,9,FALSE,,
A 90s icon is reimagined. Your weekend looks are about to #CrossTheLine.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153984863318216/?type=3,https://www.facebook.com/PUMA/posts/10153984863318216:0,2016-02-26T16:10:07+0000,photo,Timeline Photos,56470448215_10153984863318216,32,443,NONE,429,FALSE,FALSE,ranked,7,FALSE,,
Slip on and strut. The Trainer by Rihanna drops 10 AM (US: 10 AM EST) on PUMA.com/Rihanna. #FENTYxPUMA,http://gph.is/1WH8Can,https://www.facebook.com/PUMA/posts/10153982755058216,2016-02-26T10:00:00+0000,link,gph.is,56470448215_10153982755058216,60,580,NONE,518,FALSE,FALSE,ranked,11,FALSE,,
Speed 600 IGNITE. Engineered to propel you past your goals.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153982387303216/?type=3,https://www.facebook.com/PUMA/posts/10153982387303216:0,2016-02-25T15:40:06+0000,photo,Timeline Photos,56470448215_10153982387303216,27,408,NONE,395,FALSE,FALSE,ranked,9,FALSE,,
"#ForeverFaster since '86, both on and off the track. Check out Usain Bolt in his PUMA x Usain Bolt Collection.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153979785003216/?type=3,https://www.facebook.com/PUMA/posts/10153979785003216:0,2016-02-24T15:00:12+0000,photo,Timeline Photos,56470448215_10153979785003216,14,285,NONE,281,FALSE,FALSE,ranked,10,FALSE,,
Technical innovation and IGNITE FOAM. Faster for every runner. Speed 600 IGNITE. PUMA.com/Running,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153977440378216/?type=3,https://www.facebook.com/PUMA/posts/10153977440378216:0,2016-02-23T17:00:07+0000,photo,Timeline Photos,56470448215_10153977440378216,5,221,NONE,220,FALSE,FALSE,ranked,9,FALSE,,
#CHOOSESPEED and get there faster. www.PUMA.com/evoSPEED.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153975234263216/?type=3,https://www.facebook.com/PUMA/posts/10153975234263216:0,2016-02-22T16:55:07+0000,photo,Timeline Photos,56470448215_10153975234263216,17,276,NONE,272,FALSE,FALSE,ranked,9,FALSE,,
Up the ante. Be the anti. The Trainer by Rihanna. Dropping February 26. #FENTYxPUMA,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153975135048216/?type=3,https://www.facebook.com/PUMA/posts/10153975135048216:0,2016-02-22T16:00:06+0000,photo,Timeline Photos,56470448215_10153975135048216,171,802,NONE,745,FALSE,FALSE,ranked,57,FALSE,,
"An all-leather legend, raised on the court. Remixed on the street. The Basket.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153970158818216/?type=3,https://www.facebook.com/PUMA/posts/10153970158818216:0,2016-02-20T17:00:10+0000,photo,Timeline Photos,56470448215_10153970158818216,17,335,NONE,330,FALSE,FALSE,ranked,7,FALSE,,
Congratulations Rihanna on a game changing #FENTYxPUMA #NYFW debut. More looks at http://PUMA.tumblr.com.,http://49.media.tumblr.com/43e82aa2a33b5b8eff9ceaf6317fcb4e/tumblr_o2ni7ez8ms1r414m6o1_540.gif,https://www.facebook.com/PUMA/posts/10153967575223216,2016-02-19T18:00:00+0000,link,49.media.tumblr.com,56470448215_10153967575223216,26,341,NONE,336,FALSE,FALSE,ranked,9,FALSE,,
Forever changing the game. The Trainer designed by the one and only Rihanna. Coming 2.26. #FENTYxPUMA,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153965709923216/?type=3,https://www.facebook.com/PUMA/posts/10153965709923216:0,2016-02-18T20:30:08+0000,photo,Timeline Photos,56470448215_10153965709923216,50,576,NONE,551,FALSE,FALSE,ranked,19,FALSE,,
The countdown to autumn begins now. #FENTYxPUMA #NYFW.,https://www.facebook.com/PUMA/videos/10153965235093216/,https://www.facebook.com/PUMA/videos/10153965235093216/,2016-02-18T16:46:24+0000,video,PUMA_FILM_H264_V3,56470448215_10153965235093216,45,240,NONE,227,FALSE,FALSE,ranked,7,FALSE,,
Today we made it official. Red Bull Racing and PUMA are #FasterTogether. Get an exclusive look.,https://www.facebook.com/PUMA/videos/10153963156163216/,https://www.facebook.com/PUMA/videos/10153963156163216/,2016-02-17T21:24:13+0000,video,Red Bull Racing x PUMA,56470448215_10153963156163216,1071,13535,NONE,13534,FALSE,FALSE,ranked,181,FALSE,,
Style to the extreme. Watch now if you missed the #FENTYxPUMA debut.,https://www.facebook.com/PUMA/videos/10153956311168216/,https://www.facebook.com/PUMA/videos/10153956311168216/,2016-02-15T20:00:00+0000,video,,56470448215_10153956311168216,22,169,NONE,164,FALSE,FALSE,ranked,6,FALSE,,
#CrossTheLine with IGNITE ULTIMATE performance and support.  PUMA.com/Running,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153956339558216/?type=3,https://www.facebook.com/PUMA/posts/10153956339558216:0,2016-02-15T17:35:06+0000,photo,Timeline Photos,56470448215_10153956339558216,19,291,NONE,289,FALSE,FALSE,ranked,5,FALSE,,
IGNITE ULTIMATE is here. Lace up and IGNITE your city.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153953820123216/?type=3,https://www.facebook.com/PUMA/posts/10153953820123216:0,2016-02-14T14:15:07+0000,photo,Timeline Photos,56470448215_10153953820123216,14,342,NONE,341,FALSE,FALSE,ranked,13,FALSE,,
"Made for attention, not apologies. Made by Rihanna. Check out the #FENTYxPUMA fashion show recap.",https://www.facebook.com/PUMA/videos/10153950949808216/,https://www.facebook.com/PUMA/videos/10153950949808216/,2016-02-13T06:13:09+0000,video,,56470448215_10153950949808216,67,504,NONE,496,FALSE,FALSE,ranked,22,FALSE,,
24 hours until show time. Follow PUMA and Rihanna on Snapchat for exclusive behind-the-scenes access to #FENTYxPUMA at New York Fashion Week.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153948207868216/?type=3,https://www.facebook.com/PUMA/posts/10153948207868216:0,2016-02-12T01:00:01+0000,photo,Timeline Photos,56470448215_10153948207868216,10,281,NONE,279,FALSE,FALSE,ranked,8,FALSE,,
"Forever upping her game. Rihanna, #FENTYxPUMA Creative Director, gears up for New York.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153945695513216/?type=3,https://www.facebook.com/PUMA/posts/10153945695513216:0,2016-02-10T17:55:07+0000,photo,Timeline Photos,56470448215_10153945695513216,788,16177,NONE,16109,FALSE,FALSE,ranked,129,FALSE,,
More flex for more power. Lace up with evoPOWER. #CHOOSEPOWER. www.PUMA.com/evoPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153945402768216/?type=3,https://www.facebook.com/PUMA/posts/10153945402768216:0,2016-02-10T15:54:04+0000,photo,Timeline Photos,56470448215_10153945402768216,10,207,NONE,207,FALSE,FALSE,ranked,4,FALSE,,
"When you drive for Red Bull Racing, the check-ups are never routine. #FasterTogether",https://www.facebook.com/PUMA/videos/10153945197488216/,https://www.facebook.com/PUMA/videos/10153945197488216/,2016-02-10T14:42:42+0000,video,,56470448215_10153945197488216,20,270,NONE,270,FALSE,FALSE,ranked,2,FALSE,,
Engineered to propel you past your goals. Speed 600 IGNITE PUMA.com/Running,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153941387798216/?type=3,https://www.facebook.com/PUMA/posts/10153941387798216:0,2016-02-08T19:20:08+0000,photo,Timeline Photos,56470448215_10153941387798216,41,920,NONE,920,FALSE,FALSE,ranked,16,FALSE,,
Even the littlest sneakerheads deserve to have the freshest kicks. Introducing the new PUMA x Sesame Street collection.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153932257678216/?type=3,https://www.facebook.com/PUMA/posts/10153932257678216:0,2016-02-04T17:15:07+0000,photo,Timeline Photos,56470448215_10153932257678216,46,335,NONE,328,FALSE,FALSE,ranked,21,FALSE,,
Hold you back? Never. Hold you in? Yes. The PUMA PWRSHAPE Forever Bra Collection as worn by sprinter Jenna Prandini.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153929955348216/?type=3,https://www.facebook.com/PUMA/posts/10153929955348216:0,2016-02-03T15:15:10+0000,photo,Timeline Photos,56470448215_10153929955348216,33,296,NONE,295,FALSE,FALSE,ranked,13,FALSE,,
Super light for more speed. Get it and get after it. #CHOOSESPEED. www.PUMA.com/evoSPEED,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153927935533216/?type=3,https://www.facebook.com/PUMA/posts/10153927935533216:0,2016-02-02T15:52:05+0000,photo,Timeline Photos,56470448215_10153927935533216,11,220,NONE,218,FALSE,FALSE,ranked,6,FALSE,,
IGNITE ULTIMATE. Shop now on PUMA.com/Running and in store.,http://www.puma.com/Running,https://www.facebook.com/PUMA/posts/10153925825863216,2016-02-01T15:08:17+0000,link,PUMA,56470448215_10153925825863216,11,411,NONE,411,FALSE,FALSE,ranked,10,FALSE,,
The 698 IGNITE is Saturday-ready and designed to turn heads.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153921468073216/?type=3,https://www.facebook.com/PUMA/posts/10153921468073216:0,2016-01-30T15:05:09+0000,photo,Timeline Photos,56470448215_10153921468073216,24,285,NONE,285,FALSE,FALSE,ranked,7,FALSE,,
"When you need to put your fast on turbo, choose evoSPEED. #CHOOSESPEED",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153918796538216/?type=3,https://www.facebook.com/PUMA/posts/10153918796538216:0,2016-01-29T12:50:09+0000,photo,Timeline Photos,56470448215_10153918796538216,22,350,NONE,349,FALSE,FALSE,ranked,10,FALSE,,
"IGNITE ULTIMATE arrives on February 1. Runners, get ready for another level of energy and cushioning for your stride.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153916579333216/?type=3,https://www.facebook.com/PUMA/posts/10153916579333216:0,2016-01-28T13:10:08+0000,photo,Timeline Photos,56470448215_10153916579333216,31,336,NONE,336,FALSE,FALSE,ranked,16,FALSE,,
"#Eskiva is a one-two punch of sport and style. Lace up, ladies.  www.PUMA.com",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153912304488216/?type=3,https://www.facebook.com/PUMA/posts/10153912304488216:0,2016-01-26T15:48:08+0000,photo,Timeline Photos,56470448215_10153912304488216,22,246,NONE,244,FALSE,FALSE,ranked,13,FALSE,,
,https://www.facebook.com/PUMA/photos/a.10150651774633216.418760.56470448215/10153910217038216/?type=3,https://www.facebook.com/PUMA/posts/10153910217453216,2016-01-25T15:28:32+0000,photo,PUMA's cover photo,56470448215_10153910217038216,27,547,NONE,542,FALSE,FALSE,ranked,11,FALSE,,
More intensity for every moment. Go for evoPOWER. #CHOOSEPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153907676223216/?type=3,https://www.facebook.com/PUMA/posts/10153907676223216:0,2016-01-24T11:07:06+0000,photo,Timeline Photos,56470448215_10153907676223216,16,220,NONE,220,FALSE,FALSE,ranked,6,FALSE,,
Train with agility with PULSE XT. #NoMatterWhat,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153899321468216/?type=3,https://www.facebook.com/PUMA/posts/10153899321468216:0,2016-01-20T13:01:07+0000,photo,Timeline Photos,56470448215_10153899321468216,69,715,NONE,712,FALSE,FALSE,ranked,14,FALSE,,
For those like Sergio Aguero who always get there first. Choose evoSPEED. #CHOOSESPEED,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153895125903216/?type=3,https://www.facebook.com/PUMA/posts/10153895125903216:0,2016-01-18T14:00:12+0000,photo,Timeline Photos,56470448215_10153895125903216,14,253,NONE,252,FALSE,FALSE,ranked,5,FALSE,,
For the bold players. For another level of intensity. Choose evoPOWER. #CHOOSEPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153892616343216/?type=3,https://www.facebook.com/PUMA/posts/10153892616343216:0,2016-01-17T12:05:07+0000,photo,Timeline Photos,56470448215_10153892616343216,20,279,NONE,279,FALSE,FALSE,ranked,8,FALSE,,
From the boxing ring to your must-have list. Get the #Eskiva and make it your own.,https://www.facebook.com/PUMA/videos/10153888329808216/,https://www.facebook.com/PUMA/videos/10153888329808216/,2016-01-15T15:01:32+0000,video,,56470448215_10153888329808216,74,215,NONE,213,FALSE,FALSE,ranked,14,FALSE,,
,https://www.facebook.com/PUMA/photos/a.10150651774633216.418760.56470448215/10153886387523216/?type=3,https://www.facebook.com/PUMA/posts/10153886586883216,2016-01-14T18:16:10+0000,photo,PUMA's cover photo,56470448215_10153886387523216,15,360,NONE,359,FALSE,FALSE,ranked,8,FALSE,,
The all new evoPOWER is here. It's time to #CHOOSEPOWER. www.PUMA.com,https://www.facebook.com/PUMA/videos/10153886231738216/,https://www.facebook.com/PUMA/videos/10153886231738216/,2016-01-14T15:01:07+0000,video,The all new evoPOWER,56470448215_10153886231738216,23,131,NONE,130,FALSE,FALSE,ranked,7,FALSE,,
Tomorrow we #CHOOSEPOWER. Get ready.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153884208868216/?type=3,https://www.facebook.com/PUMA/posts/10153884208868216:0,2016-01-13T15:58:05+0000,photo,Timeline Photos,56470448215_10153884208868216,126,354,NONE,354,FALSE,FALSE,ranked,5,FALSE,,
With the new year comes a new challenge to IGNITE YOUR CITY. No one is better at getting us hyped than Usain Bolt.,https://www.facebook.com/PUMA/videos/10153880033168216/,https://www.facebook.com/PUMA/videos/10153880033168216/,2016-01-11T20:29:01+0000,video,,56470448215_10153880033168216,37,154,NONE,154,FALSE,FALSE,ranked,7,FALSE,,
Comfort and support from top to bottom. Shop our latest sports bras and PULSE XT footwear at www.PUMA.com.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153877003098216/?type=3,https://www.facebook.com/PUMA/posts/10153877003098216:0,2016-01-10T12:57:16+0000,photo,Timeline Photos,56470448215_10153877003098216,21,294,NONE,291,FALSE,FALSE,ranked,16,FALSE,,
A style hole-in-one. Rickie Fowler rocks the IGNITE High Tops on the green.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153873171648216/?type=3,https://www.facebook.com/PUMA/posts/10153873171648216:0,2016-01-08T19:00:25+0000,photo,Timeline Photos,56470448215_10153873171648216,8,345,NONE,345,FALSE,FALSE,ranked,14,FALSE,,
A fresh new year calls for fresh new styles. Say hello to the 698 IGNITE.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153872385363216/?type=3,https://www.facebook.com/PUMA/posts/10153872385363216:0,2016-01-08T12:02:23+0000,photo,Timeline Photos,56470448215_10153872385363216,23,422,NONE,421,FALSE,FALSE,ranked,9,FALSE,,
Inspired by the ring. Reimagined for the street. Only for the bold. #Eskiva,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153867777723216/?type=3,https://www.facebook.com/PUMA/posts/10153867777723216:0,2016-01-06T13:56:08+0000,photo,Timeline Photos,56470448215_10153867777723216,36,304,NONE,301,FALSE,FALSE,ranked,11,FALSE,,
"Ladies, our newest PWRSHAPE Forever bra and PULSE XT footwear styles are ready for your New Year's resolutions. Shop them all at www.PUMA.com.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153863299428216/?type=3,https://www.facebook.com/PUMA/posts/10153863299428216:0,2016-01-04T13:49:09+0000,photo,Timeline Photos,56470448215_10153863299428216,23,237,NONE,236,FALSE,FALSE,ranked,8,FALSE,,
Get there first with evoSPEED. On sale now. #CHOOSESPEED at www.PUMA.com.,https://www.facebook.com/PUMA/videos/10153859175798216/,https://www.facebook.com/PUMA/videos/10153859175798216/,2016-01-02T14:01:23+0000,video,Get there first with,56470448215_10153859175798216,29,167,NONE,167,FALSE,FALSE,ranked,13,FALSE,,
Head to 2016 in style. #R698 Winterized.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153850134198216/?type=3,https://www.facebook.com/PUMA/posts/10153850134198216:0,2015-12-29T16:06:08+0000,photo,Timeline Photos,56470448215_10153850134198216,81,772,NONE,766,FALSE,FALSE,ranked,19,FALSE,,
Get there first with evoSPEED. #CHOOSESPEED,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153841574268216/?type=3,https://www.facebook.com/PUMA/posts/10153841574268216:0,2015-12-26T12:00:19+0000,photo,Timeline Photos,56470448215_10153841574268216,52,321,NONE,320,FALSE,FALSE,ranked,12,FALSE,,
"Keep it merry and bright today, world. Wishing you all the best.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153839292778216/?type=3,https://www.facebook.com/PUMA/posts/10153839292778216:0,2015-12-25T13:05:08+0000,photo,Timeline Photos,56470448215_10153839292778216,40,449,NONE,449,FALSE,FALSE,ranked,15,FALSE,,
Forget the forecast and focus on the run with IGNITE PWRWARM.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153832776703216/?type=3,https://www.facebook.com/PUMA/posts/10153832776703216:0,2015-12-22T15:56:07+0000,photo,Timeline Photos,56470448215_10153832776703216,26,489,NONE,487,FALSE,FALSE,ranked,17,FALSE,,
Topping every footballer's wish list? New gear for 2016. Get it all at PUMA.com,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153816991693216/?type=3,https://www.facebook.com/PUMA/posts/10153816991693216:0,2015-12-16T13:50:08+0000,photo,Timeline Photos,56470448215_10153816991693216,126,483,NONE,483,FALSE,FALSE,ranked,18,FALSE,,
"Ladies,  add #R698 Winterized plus our gray on gray hoodie and sweatpants to your wish lists.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153811575993216/?type=3,https://www.facebook.com/PUMA/posts/10153811575993216:0,2015-12-13T17:52:09+0000,photo,Timeline Photos,56470448215_10153811575993216,26,331,NONE,331,FALSE,FALSE,ranked,14,FALSE,,
Topping every runner's wish list? IGNITE PWRWARM. Get shopping at PUMA.com.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153805829163216/?type=3,https://www.facebook.com/PUMA/posts/10153805829163216:0,2015-12-10T19:00:11+0000,photo,Timeline Photos,56470448215_10153805829163216,52,490,NONE,489,FALSE,FALSE,ranked,17,FALSE,,
Colder weather calls for layers and the power of IGNITE PWRWARM. Lace up and go.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153795171728216/?type=3,https://www.facebook.com/PUMA/posts/10153795171728216:0,2015-12-05T12:49:08+0000,photo,Timeline Photos,56470448215_10153795171728216,42,651,NONE,650,FALSE,FALSE,ranked,21,FALSE,,
Our gift guide is here. Get ready for holiday inspiration. Shop it all on PUMA.com.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153791197648216/?type=3,https://www.facebook.com/PUMA/posts/10153791197648216:0,2015-12-03T15:48:07+0000,photo,Timeline Photos,56470448215_10153791197648216,60,487,NONE,485,FALSE,FALSE,ranked,20,FALSE,,
No matter where. #NoMatterWhat. Give it your all.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153789241838216/?type=3,https://www.facebook.com/PUMA/posts/10153789241838216:0,2015-12-02T14:25:06+0000,photo,Timeline Photos,56470448215_10153789241838216,29,561,NONE,561,FALSE,FALSE,ranked,18,FALSE,,
Cold weather and early sundown has nothing on this NYC crew. #IGNITENYC,https://www.facebook.com/PUMA/videos/10153786255073216/,https://www.facebook.com/PUMA/videos/10153786255073216/,2015-11-30T22:02:28+0000,video,,56470448215_10153786255073216,51,225,NONE,225,FALSE,FALSE,ranked,12,FALSE,,
,https://www.facebook.com/PUMA/photos/a.10150651774633216.418760.56470448215/10153785823573216/?type=3,https://www.facebook.com/PUMA/posts/10153785823663216,2015-11-30T17:19:08+0000,photo,PUMA's cover photo,56470448215_10153785823573216,17,900,NONE,899,FALSE,FALSE,ranked,9,FALSE,,
Ready? Set? Shop. One for you and one for your crew. Get ahead of the holidays at www.PUMA.com.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153785550343216/?type=3,https://www.facebook.com/PUMA/posts/10153785550343216:0,2015-11-30T14:05:06+0000,photo,Timeline Photos,56470448215_10153785550343216,59,514,NONE,506,FALSE,FALSE,ranked,21,FALSE,,
Lace up with more power. #evoPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153780385568216/?type=3,https://www.facebook.com/PUMA/posts/10153780385568216:0,2015-11-27T15:05:10+0000,photo,Timeline Photos,56470448215_10153780385568216,38,289,NONE,289,FALSE,FALSE,ranked,12,FALSE,,
Dipping temperatures have nothing on the power of IGNITE PWRWARM. Shop the styles at www.PUMA.com.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153776021858216/?type=3,https://www.facebook.com/PUMA/posts/10153776021858216:0,2015-11-25T16:30:09+0000,photo,Timeline Photos,56470448215_10153776021858216,49,436,NONE,432,FALSE,FALSE,ranked,7,FALSE,,
Reflective piping and logos to help you stand out in low light conditions. The NightCat Logo SS Tee.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153773814043216/?type=3,https://www.facebook.com/PUMA/posts/10153773814043216:0,2015-11-24T13:29:08+0000,photo,Timeline Photos,56470448215_10153773814043216,18,179,NONE,178,FALSE,FALSE,ranked,5,FALSE,,
Itâ€™s time to take it to the stage. PUMA is a proud sponsor of Rihanna's #ANTIworldtour - kicking off in February 2016. Whoâ€™s ready for this?,https://www.facebook.com/rihanna/photos/a.207477806675.138795.10092511675/10153401188111676/?type=3,https://www.facebook.com/PUMA/posts/10153772662018216,2015-11-23T22:17:22+0000,photo,Rihanna,56470448215_10153772662018216,,127,NONE,126,FALSE,FALSE,ranked,9,FALSE,,
"â€œEverything I ask my clients to do, I am more than willing to do myself. You push hard, together we can go harder and be #ForeverFaster.â€ù   Time to get motivated with the newest member of the PUMA team, Jamie Granger.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153772040128216/?type=3,https://www.facebook.com/PUMA/posts/10153772040128216:0,2015-11-23T15:20:08+0000,photo,Timeline Photos,56470448215_10153772040128216,13,203,NONE,203,FALSE,FALSE,ranked,6,FALSE,,
Lace up. Live it up. Check out the latest from #FENTYXPUMA.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153770152973216/?type=3,https://www.facebook.com/PUMA/posts/10153770152973216:0,2015-11-22T15:00:08+0000,photo,Timeline Photos,56470448215_10153770152973216,21,239,NONE,233,FALSE,FALSE,ranked,7,FALSE,,
