message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
Imagined by Rihanna. Made by us. Get your own pair. Creeper from FENTY - PUMA by Rihanna. Available in select PUMA stores.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153670554558216/?type=3,https://www.facebook.com/PUMA/posts/10153670554558216:0,2015-09-27T14:00:14+0000,photo,Timeline Photos,56470448215_10153670554558216,78,977,NONE,960,FALSE,FALSE,ranked,53,FALSE,,
Your opponents are fast. That's why you train for faster #NoMatterWhat.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153669062263216/?type=3,https://www.facebook.com/PUMA/posts/10153669062263216:0,2015-09-26T16:25:07+0000,photo,Timeline Photos,56470448215_10153669062263216,15,463,NONE,463,FALSE,FALSE,ranked,14,FALSE,,
Tricks are back. Team #evoSPEED and team #evoPOWER go head to head. Who will win?,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153667672423216/?type=3,https://www.facebook.com/PUMA/posts/10153667672423216:0,2015-09-25T19:45:07+0000,photo,Timeline Photos,56470448215_10153667672423216,14,487,NONE,487,FALSE,FALSE,ranked,15,FALSE,,
"The Creeper, remixed by Rihanna and PUMA. More colors. Same fierce attitude. Shop them at select PUMA stores worldwide.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153667099488216/?type=3,https://www.facebook.com/PUMA/posts/10153667099488216:0,2015-09-25T13:00:11+0000,photo,Timeline Photos,56470448215_10153667099488216,208,1410,NONE,1396,FALSE,FALSE,ranked,73,FALSE,,
Unstoppable starts right here. Right now. #NoMatterWhat.,https://www.facebook.com/PUMA/videos/10153665671848216/,https://www.facebook.com/PUMA/videos/10153665671848216/,2015-09-24T17:00:25+0000,video,,56470448215_10153665671848216,30,252,NONE,252,FALSE,FALSE,ranked,8,FALSE,,
"The core of faster is strength. Get it done, players, #NoMatterWhat.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153663854628216/?type=3,https://www.facebook.com/PUMA/posts/10153663854628216:0,2015-09-23T16:35:09+0000,photo,Timeline Photos,56470448215_10153663854628216,18,421,NONE,421,FALSE,FALSE,ranked,9,FALSE,,
Rise to every challenge if you want to raise those trophies. Train #NoMatterWhat.,https://www.facebook.com/PUMA/videos/10153634006163216/,https://www.facebook.com/PUMA/videos/10153634006163216/,2015-09-22T16:20:01+0000,video,,56470448215_10153634006163216,16,262,NONE,262,FALSE,FALSE,ranked,15,FALSE,,
Less excuses. More endorphins. Follow Sergio Aguero's training story at PUMA.com/training.,https://www.facebook.com/PUMA/videos/10153634000963216/,https://www.facebook.com/PUMA/videos/10153634000963216/,2015-09-21T16:15:00+0000,video,,56470448215_10153634000963216,24,259,NONE,259,FALSE,FALSE,ranked,13,FALSE,,
R698 Mesh Neoprene. Lace up and make them your own. #R698,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153657284963216/?type=3,https://www.facebook.com/PUMA/posts/10153657284963216:0,2015-09-20T16:20:07+0000,photo,Timeline Photos,56470448215_10153657284963216,66,969,NONE,968,FALSE,FALSE,ranked,23,FALSE,,
"Soft hues paired with sport tech details. Ladies, the R698 Basic Sport Tech is here.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153654949408216/?type=3,https://www.facebook.com/PUMA/posts/10153654949408216:0,2015-09-19T16:25:07+0000,photo,Timeline Photos,56470448215_10153654949408216,21,513,NONE,513,FALSE,FALSE,ranked,12,FALSE,,
DÃ©tails esthÃ©tiques. DÃ©tails techniques. Voici la R698 Basic Sport Tech.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153654116148216/?type=3,https://www.facebook.com/PUMA/posts/10153654116148216:0,2015-09-19T09:00:10+0000,photo,Timeline Photos,56470448215_10153654116148216,65,1503,NONE,1503,FALSE,FALSE,ranked,15,FALSE,,
Itâ€™s time for change. Letâ€™s do this together. #ItsOnUs http://bit.ly/1LHl8lJ,http://bit.ly/1LHl8lJ,https://www.facebook.com/PUMA/posts/10153633772523216,2015-09-16T19:15:01+0000,video,It's On Us: One Thing,56470448215_10153633772523216,6,49,NONE,49,FALSE,FALSE,ranked,5,FALSE,,
"Kid-sized, Superman inspired. Hit the playground in style with the PUMA x Superman collection.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153648800723216/?type=3,https://www.facebook.com/PUMA/posts/10153648800723216:0,2015-09-16T16:12:54+0000,photo,Timeline Photos,56470448215_10153648800723216,66,802,NONE,801,FALSE,FALSE,ranked,29,FALSE,,
"Creeper, the first design from FENTY - PUMA by Rihanna. Limited edition available now at PUMA.com/Creeper.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153644326403216/?type=3,https://www.facebook.com/PUMA/posts/10153644326403216:0,2015-09-14T16:01:10+0000,photo,Timeline Photos,56470448215_10153644326403216,951,3063,NONE,3057,FALSE,FALSE,ranked,88,FALSE,,
Train to show the world what it means to float. PUMA.com/IGNITEXT,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153633845888216/?type=3,https://www.facebook.com/PUMA/posts/10153633845888216:0,2015-09-10T22:00:02+0000,photo,Timeline Photos,56470448215_10153633845888216,20,796,NONE,796,FALSE,FALSE,ranked,14,FALSE,,
Championships donâ€™t happen by chance. Itâ€™s preparation. Itâ€™s training. Julian Edelman trains for Game Day #NoMatterWhat. What are you training for?,https://www.facebook.com/PUMA/videos/10153633200833216/,https://www.facebook.com/PUMA/videos/10153633200833216/,2015-09-10T19:00:00+0000,video,,56470448215_10153633200833216,52,166,NONE,166,FALSE,FALSE,ranked,17,FALSE,,
"When you have 11 million people in your corner, that's your motivation to train #NoMatterWhat. Learn more about Cuba's boxers at http://bit.ly/1Lkitfi.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153631068233216/?type=3,https://www.facebook.com/PUMA/posts/10153631068233216:0,2015-09-09T16:20:06+0000,photo,Timeline Photos,56470448215_10153631068233216,5,276,NONE,276,FALSE,FALSE,ranked,6,FALSE,,
"Cuban boxer Robeisy RamÃ_rez's athleticism is defined by explosive characteristics, enduring a combat of 3 or 5 rounds. He trains in PUMA ACTV. Get yours at http://bit.ly/1ERLhyH.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153629033438216/?type=3,https://www.facebook.com/PUMA/posts/10153629033438216:0,2015-09-08T16:30:06+0000,photo,Timeline Photos,56470448215_10153629033438216,18,317,NONE,317,FALSE,FALSE,ranked,7,FALSE,,
"Get the kicks that support those lifts, crunches, and punches at http://bit.ly/1NXQ9Fx.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153626857818216/?type=3,https://www.facebook.com/PUMA/posts/10153626857818216:0,2015-09-07T16:53:06+0000,photo,Timeline Photos,56470448215_10153626857818216,25,509,NONE,509,FALSE,FALSE,ranked,10,FALSE,,
The ST Runner Suede. Classic. Textural. Perfect for every day.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153624261158216/?type=3,https://www.facebook.com/PUMA/posts/10153624261158216:0,2015-09-06T16:52:05+0000,photo,Timeline Photos,56470448215_10153624261158216,150,2355,NONE,2353,FALSE,FALSE,ranked,54,FALSE,,
"No matter who you fight or what youâ€™re fighting for, make a pact to train faster, stronger, fiercer at PUMA.com/pact.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153622295243216/?type=3,https://www.facebook.com/PUMA/posts/10153622295243216:0,2015-09-05T18:00:12+0000,photo,Timeline Photos,56470448215_10153622295243216,24,317,NONE,317,FALSE,FALSE,ranked,6,FALSE,,
Cuba's journey to faster starts with a few power-packed steps. See more on PUMA Running.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153618228988216/?type=3,https://www.facebook.com/PUMA/posts/10153618228988216:0,2015-09-04T16:10:08+0000,photo,Timeline Photos,56470448215_10153618228988216,31,647,NONE,645,FALSE,FALSE,ranked,8,FALSE,,
"On TorrÃ©n Road, about 40 minutes outside of Havana, is the National Training Center. It was founded in 1964 in an attempt to bring Cuban boxers â€“ then scattered throughout the island â€“ together to put in the training, discipline, sacrifice, and dedication that this sport demands. It succeeded. Explore the Cuban Boxing Federationâ€™s stories at PUMA.com/training.",https://www.facebook.com/PUMA/videos/10153616082673216/,https://www.facebook.com/PUMA/videos/10153616082673216/,2015-09-03T17:30:21+0000,video,,56470448215_10153616082673216,58,272,NONE,272,FALSE,FALSE,ranked,10,FALSE,,
From the gym to the ring. We're taking our training routine to Cuba. Want in? http://bit.ly/1NVqpsr,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153611569403216/?type=3,https://www.facebook.com/PUMA/posts/10153611569403216:0,2015-09-01T16:05:08+0000,photo,Timeline Photos,56470448215_10153611569403216,18,520,NONE,520,FALSE,FALSE,ranked,11,FALSE,,
Get more energy out of your workout. Get into the IGNITE XT at PUMA.com/IGNITEXT.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153609172223216/?type=3,https://www.facebook.com/PUMA/posts/10153609172223216:0,2015-08-31T16:20:07+0000,photo,Timeline Photos,56470448215_10153609172223216,19,567,NONE,567,FALSE,FALSE,ranked,10,FALSE,,
"Szybciej, z temperamentem i intensywniej niÅ_ kiedykolwiek.  Rihanna trenuje przed wystÄ™pami. A Ty dlaczego trenujesz?",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153608934213216/?type=3,https://www.facebook.com/PUMA/posts/10153608934213216:0,2015-08-31T14:32:09+0000,photo,Timeline Photos,56470448215_10153608934213216,38,4132,NONE,4125,FALSE,FALSE,ranked,19,FALSE,,
Talent gets you noticed. Training gets you trophies. Make your training Pact now at PUMA.com/Pact.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153604531868216/?type=3,https://www.facebook.com/PUMA/posts/10153604531868216:0,2015-08-29T19:00:09+0000,photo,Timeline Photos,56470448215_10153604531868216,16,248,NONE,248,FALSE,FALSE,ranked,12,FALSE,,
"3 races, 3 Gold medals, 3x a legend. Today we are not just #ForeverFaster. We are #ForeverBolt.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153603982023216/?type=3,https://www.facebook.com/PUMA/posts/10153603982023216:0,2015-08-29T13:56:40+0000,photo,Timeline Photos,56470448215_10153603982023216,81,1224,NONE,1224,FALSE,FALSE,ranked,21,FALSE,,
The right energy is everything. Sergio Aguero is proof. #ForeverFaster PUMA.com/training,https://www.facebook.com/PUMA/videos/10153585260813216/,https://www.facebook.com/PUMA/videos/10153585260813216/,2015-08-27T19:00:01+0000,video,"Sergio Aguero Has Personality, #NoMatterWhat.",56470448215_10153585260813216,24,298,NONE,297,FALSE,FALSE,ranked,14,FALSE,,
"Two races. Two Gold medals. History is made every time he steps off the block. Here's to you, Usain Bolt.",https://www.facebook.com/PUMA/videos/10153599168508216/,https://www.facebook.com/PUMA/videos/10153599168508216/,2015-08-27T13:05:48+0000,video,,56470448215_10153599168508216,88,614,NONE,614,FALSE,FALSE,ranked,15,FALSE,,
"Faster, stronger, fiercer than ever. Rihanna trains for the stage. What are you training for?",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153597358398216/?type=3,https://www.facebook.com/PUMA/posts/10153597358398216:0,2015-08-26T17:00:54+0000,photo,Timeline Photos,56470448215_10153597358398216,88,1161,NONE,1159,FALSE,FALSE,ranked,15,FALSE,,
Usain Bolt is running for fast. What are you training for? Make your Pact at PUMA.com/pact.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153595105853216/?type=3,https://www.facebook.com/PUMA/posts/10153595105853216:0,2015-08-25T19:01:02+0000,photo,Timeline Photos,56470448215_10153595105853216,31,339,NONE,339,FALSE,FALSE,ranked,7,FALSE,,
"He's just getting started. Congrats, Usain Bolt. #Beijing2015 #ForeverFaster",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153589614243216/?type=3,https://www.facebook.com/PUMA/posts/10153589614243216:0,2015-08-23T13:30:18+0000,photo,Timeline Photos,56470448215_10153589614243216,183,2638,NONE,2638,FALSE,FALSE,ranked,39,FALSE,,
The race to the World Champs podium begins today. Wishing #ForeverFaster speed to Usain Bolt and the rest of the world's best.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153585540433216/?type=3,https://www.facebook.com/PUMA/posts/10153585540433216:0,2015-08-21T17:30:22+0000,photo,Timeline Photos,56470448215_10153585540433216,17,510,NONE,510,FALSE,FALSE,ranked,6,FALSE,,
"â€œI try to do as much as possible just to take my mind off the race until that one moment when he says, 'On your mark.' Then I take a deep breath, look down the lane, and it's time to go.â€ù Ready, world? Usain Bolt is focused on #ForeverFaster.",https://www.facebook.com/PUMA/videos/10153585128618216/,https://www.facebook.com/PUMA/videos/10153585128618216/,2015-08-21T14:20:05+0000,video,Usain Bolt is Ready for #Beijing2015.,56470448215_10153585128618216,171,1017,NONE,1017,FALSE,FALSE,ranked,20,FALSE,,
Energy in. More energy out. The new IGNITE XT and PUMA ACTV apparel are designed to maximize your performance. PUMA.com/training,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153580565023216/?type=3,https://www.facebook.com/PUMA/posts/10153580565023216:0,2015-08-19T16:15:11+0000,photo,Timeline Photos,56470448215_10153580565023216,43,1175,NONE,1175,FALSE,FALSE,ranked,19,FALSE,,
Check out how Arsenal's top Gunners train at PUMA Football. #NoMatterWhat,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153569265643216/?type=3,https://www.facebook.com/PUMA/posts/10153569265643216:0,2015-08-14T16:20:37+0000,photo,Timeline Photos,56470448215_10153569265643216,44,1084,NONE,1084,FALSE,FALSE,ranked,31,FALSE,,
"Together, Arsenal are forever stronger. What are you training for? Get there #NoMatterWhat. PUMA.com/training",https://www.facebook.com/PUMA/videos/10153564537003216/,https://www.facebook.com/PUMA/videos/10153564537003216/,2015-08-12T20:45:00+0000,video,,56470448215_10153564537003216,52,343,NONE,343,FALSE,FALSE,ranked,20,FALSE,,
Every rep is another boost to your battery. Get it done #NoMatterWhat. PUMA.com/training,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153564123338216/?type=3,https://www.facebook.com/PUMA/posts/10153564123338216:0,2015-08-12T16:20:34+0000,photo,Timeline Photos,56470448215_10153564123338216,17,647,NONE,647,FALSE,FALSE,ranked,9,FALSE,,
â€œI just keep reminding myself that if I want a bright future I got to train.â€ù #NoMatterWhat PUMA.com/training,https://www.facebook.com/PUMA/videos/10153560802468216/,https://www.facebook.com/PUMA/videos/10153560802468216/,2015-08-11T17:10:00+0000,video,,56470448215_10153560802468216,27,340,NONE,340,FALSE,FALSE,ranked,10,FALSE,,
The new IGNITE XT. Responsive. And ready. Let's get it done #NoMatterWhat. PUMA.com/IGNITEXT,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153557642218216/?type=3,https://www.facebook.com/PUMA/posts/10153557642218216:0,2015-08-10T20:15:08+0000,photo,Timeline Photos,56470448215_10153557642218216,82,1179,NONE,1179,FALSE,FALSE,ranked,26,FALSE,,
This is what a legend in training looks like. Usain Bolt trains for faster in the IGNITE XT. Get yours at PUMA.com/IGNITEXT #NoMatterWhat,https://www.facebook.com/PUMA/videos/10153557147208216/,https://www.facebook.com/PUMA/videos/10153557147208216/,2015-08-10T16:12:17+0000,video,,56470448215_10153557147208216,109,411,NONE,411,FALSE,FALSE,ranked,12,FALSE,,
A rare break for the IGNITE XT and Usain Bolt. Coming soon to PUMA.com.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153552211548216/?type=3,https://www.facebook.com/PUMA/posts/10153552211548216:0,2015-08-08T17:00:40+0000,photo,Timeline Photos,56470448215_10153552211548216,65,1244,NONE,1244,FALSE,FALSE,ranked,31,FALSE,,
"A new season calls for a fresh, new look. Get there first.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153533887103216/?type=3,https://www.facebook.com/PUMA/posts/10153533887103216:0,2015-07-31T17:00:20+0000,photo,Timeline Photos,56470448215_10153533887103216,18,526,NONE,526,FALSE,FALSE,ranked,17,FALSE,,
"Sporty, bold, and with a modern touch. The Ultrasize watch commands attention.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153531458628216/?type=3,https://www.facebook.com/PUMA/posts/10153531458628216:0,2015-07-30T16:30:00+0000,photo,Timeline Photos,56470448215_10153531458628216,53,1030,NONE,1029,FALSE,FALSE,ranked,18,FALSE,,
"Sport Tech R698. Go get 'em, ladies.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153529405528216/?type=3,https://www.facebook.com/PUMA/posts/10153529405528216:0,2015-07-29T17:10:19+0000,photo,Timeline Photos,56470448215_10153529405528216,60,1069,NONE,1069,FALSE,FALSE,ranked,25,FALSE,,
"In between training and breaking records, Usain Bolt chills in style. Introducing PUMA's first Usain Bolt Collection.",https://www.facebook.com/PUMA/photos/a.10151668604153216.1073741895.56470448215/10153527840523216/?type=3,https://www.facebook.com/PUMA/posts/10153527840523216:0,2015-07-28T21:03:47+0000,photo,Mobile Uploads,56470448215_10153527840523216,380,1547,NONE,1547,FALSE,FALSE,ranked,36,FALSE,,
"More power in every step, strike, and shot. evoPOWER.",https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153522743548216/?type=3,https://www.facebook.com/PUMA/posts/10153522743548216:0,2015-07-26T17:45:46+0000,photo,Timeline Photos,56470448215_10153522743548216,32,1174,NONE,1174,FALSE,FALSE,ranked,19,FALSE,,
ç‚«è€€ä_ å…¨æ–°ç_„evoPOWERçêƒéù´ï_Œä»¥ç__ç¢ºç„¡æ¯”ç_„å°„çêƒï_Œè®“å°çæ‰‹åç°è±¡é›£å¿˜ã€‚,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153521911528216/?type=3,https://www.facebook.com/PUMA/posts/10153521911528216:0,2015-07-26T09:00:15+0000,photo,Timeline Photos,56470448215_10153521911528216,13,143,NONE,143,FALSE,FALSE,ranked,5,FALSE,,
Hereâ€™s to Usain Bolt and another race for the history books. #ForeverFaster,https://www.facebook.com/PUMA/photos/a.10151668604153216.1073741895.56470448215/10153518846683216/?type=3,https://www.facebook.com/PUMA/posts/10153518846683216:0,2015-07-24T20:35:15+0000,photo,Mobile Uploads,56470448215_10153518846683216,27,658,NONE,658,FALSE,FALSE,ranked,12,FALSE,,
Your boots are ready. Don't make them wait. evoPOWER. PUMA.com/evoPOWER,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153518490433216/?type=3,https://www.facebook.com/PUMA/posts/10153518490433216:0,2015-07-24T16:45:31+0000,photo,Timeline Photos,56470448215_10153518490433216,46,1014,NONE,1014,FALSE,FALSE,ranked,7,FALSE,,
PUMA evoPOWERçêƒéù´ï_Œå…¨éù¢æèêåç‡å°„é–€å_›é‡èåè_æº–ç¢ºåº_ï_Œè®“çêƒå“¡åœ¨å ´ä¸_æ–_å±•è‡´å‘_å°„çêƒã€‚,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153517633753216/?type=3,https://www.facebook.com/PUMA/posts/10153517633753216:0,2015-07-24T09:00:08+0000,photo,Timeline Photos,56470448215_10153517633753216,5,112,NONE,112,FALSE,FALSE,ranked,1,FALSE,,
Faas 600 S v2 brings more cushion for your every stride.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153511662493216/?type=3,https://www.facebook.com/PUMA/posts/10153511662493216:0,2015-07-21T17:05:34+0000,photo,Timeline Photos,56470448215_10153511662493216,48,1220,NONE,1220,FALSE,FALSE,ranked,18,FALSE,,
New season. New running styles. Grab your running partner and go. #ForeverFaster,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153505579653216/?type=3,https://www.facebook.com/PUMA/posts/10153505579653216:0,2015-07-19T17:30:09+0000,photo,Timeline Photos,56470448215_10153505579653216,34,1067,NONE,1067,FALSE,FALSE,ranked,11,FALSE,,
,https://www.facebook.com/PUMA/photos/a.10150651774633216.418760.56470448215/10153341284293216/?type=3,https://www.facebook.com/PUMA/posts/10153498364103216,2015-07-16T13:06:22+0000,photo,PUMA's cover photo,56470448215_10153341284293216,48,2720,NONE,2720,FALSE,FALSE,ranked,38,FALSE,,
"Kami meluncurkan Seragam Tandang Arsenal 2015/16 dengan bantuan dari fans di Singapore yang sangat bersemangat. Dapatkan sekarang, PUMA.com/Arsenal",https://www.facebook.com/PUMA/videos/10153496273723216/,https://www.facebook.com/PUMA/videos/10153496273723216/,2015-07-16T01:00:00+0000,video,,56470448215_10153496273723216,25,287,NONE,287,FALSE,FALSE,ranked,9,FALSE,,
More comfort. More style. More miles. The R698 Mesh Neoprene.,https://www.facebook.com/PUMA/photos/a.284283718215.146847.56470448215/10153496853153216/?type=3,https://www.facebook.com/PUMA/posts/10153496853153216:0,2015-07-15T16:35:31+0000,photo,Timeline Photos,56470448215_10153496853153216,29,762,NONE,762,FALSE,FALSE,ranked,10,FALSE,,
